group_id,ra,dec,pmra_new,pmdec_new,phot_g_mean_mag,l,b,objid,psfmag_u,psfmagerr_u,psfmag_g,psfmagerr_g,psfmag_r,psfmagerr_r,psfmag_i,psfmagerr_i,psfmag_z,psfmagerr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,hrv,hrv_e,logg,logg_e,teff,teff_e,feh,feh_e,helio_dist,X,Y,Z,GalR,Galphi,Galz,Galdist,GalRecX,GalRecY,GalRecZ,pml,pmb,U,V,W,GalU,GalV,GalW,GalRVel,GalTVel,GalzVel
NCand12,199.252701047,39.5911021805,1.5391621356,-7.2079101469,18.7686724789,101.445698301,76.4512626966,1.23766222568E+018,19.96607,0.04190894,19.0778,0.02605068,18.79247,0.01435818,18.70828,0.02043119,18.71719,0.03384294,0.07200944,0.05298386,0.03842831,0.02913903,0.02065993,-29.28651,7.869473,3.921816,0.02294271,6390.583,69.48791,-1.553714,0.04835558,7531.02589806,-0.3501084418,1.7292250473,7.321444932,8.828265963,0.1971483214,7.3485020389,11.4864599477,8.6572547987,1.7292250473,7.3485020389,-4.4437412008,5.8801490547,197.348833861,-175.267663888,20.7081065598,-207.012507395,76.9323361124,29.3920339383,-187.93347498,115.990394169,29.3920339383
NCand12,21.3832669358,7.5618018622,-0.0679056653,-5.9821973627,19.3459735973,137.530252439,-54.3407071466,1.23767001619E+018,20.74301,0.07088932,19.6242,0.01993108,19.34174,0.0162493,19.2092,0.02146021,19.19489,0.05229007,0.2034714,0.1497123,0.1085838,0.08233584,0.05837714,-88.57391,6.717941,3.762311,0.2225991,6293.783,41.48552,-1.352627,0.07184076,9817.9475608,-4.2218559939,3.8645193401,-7.9770618992,13.1570794744,0.2981179244,-7.937845645,15.3661359417,12.5767337002,3.8645193401,-7.937845645,1.2875167289,-5.8423965236,160.593568946,-228.238017086,-86.550556821,-169.922642206,23.9619829142,-77.7513852225,-155.38936876,72.8150055661,-77.7513852225
NCand12,9.0795353427,25.0656016556,6.0756386158,2.9722776258,18.3435934383,118.604736106,-37.6790782207,1.23767858037E+018,19.59268,0.03942306,18.68792,0.01515949,18.39333,0.01610932,18.29297,0.01689258,18.23491,0.02844845,0.1682885,0.1238251,0.08980826,0.06809889,0.04828296,-77.75006,5.213194,3.925787,0.1007477,6318.162,53.90099,-1.679531,0.05852333,6051.96261722,-2.293188905,4.2051788769,-3.6991900167,11.4359467928,0.376551584,-3.6660144201,12.0091856833,10.6347237698,4.2051788769,-3.6660144201,6.2792639368,2.513695146,-149.801735825,-101.57246159,104.599591655,139.874526403,150.62753841,114.36664831,185.462798312,88.6402217178,114.36664831
NCand12,126.17470603,46.9869092569,-5.0417116416,-5.6622652578,18.68013084,172.825729876,35.0090466999,1.23765125041E+018,19.97639,0.03899126,19.02572,0.04469948,18.74896,0.04994585,18.66068,0.01864274,18.65316,0.0371838,0.1786573,0.1314543,0.09534165,0.07229468,0.05125783,37.32874,7.033179,3.923946,0.2305989,6500.502,62.10288,-2.081154,0.05523906,7379.16419578,-5.9966699825,0.754819839,4.2334690693,14.3333160549,0.0526862842,4.2781654538,14.9581632823,14.3134271277,0.754819839,4.2781654538,5.3208990362,-5.4007534265,-161.117532726,-167.317156131,-133.323157057,151.932880589,84.8828438691,-123.519622224,156.19215125,76.7639842336,-123.519622224
NCand12,169.846696086,47.3489946736,-0.242362016,-5.8056213437,19.0995214086,158.513188914,62.9210646832,1.23766135861E+018,20.25468,0.05038352,19.43012,0.0279457,19.17574,0.02335478,19.03702,0.02137062,19.09265,0.04423459,0.0891099,0.06556621,0.04755408,0.03605882,0.02556616,144.9255,9.286402,4.290559,0.4761454,6416.871,93.63855,-1.846294,0.0428741,7881.2605874,-3.3383509601,1.3141238023,7.0173185724,11.7203370233,0.1123596485,7.0537041628,13.6792193621,11.6464320104,1.3141238023,7.0537041628,4.5935991642,3.5584863709,-14.102545009,-178.887676937,189.559149564,3.9108179855,73.3123230631,198.902243543,12.1061829734,72.4115428923,198.902243543
NCand12,356.212259512,-9.2965985172,-1.9319745788,-3.2349748102,18.9189650445,78.398781138,-66.2267631964,1.23765290128E+018,20.57489,0.0730841,19.44739,0.02059749,18.99012,0.01941814,18.76815,0.02411013,18.6903,0.04620251,0.1599884,0.1177179,0.08537887,0.06474021,0.04590162,-294.8535,4.886463,3.662288,0.2290567,5775.473,78.21001,-1.552183,0.05699095,3938.10119196,0.3192480943,1.5550874919,-3.6039456912,8.171341179,0.1914778521,-3.5789245839,8.9207352746,8.0220022161,1.5550874919,-3.5789245839,-3.5425115314,-1.2838223575,36.4686565536,-151.21706404,260.173094825,-46.8805398388,100.98293596,269.358000322,-26.8056967726,108.05921058,269.358000322
NCand12,160.92708153,-0.0322861239,-7.8991943248,-8.6849682655,17.5626328868,249.158208794,49.0298739107,1.23764872122E+018,18.77701,0.02005952,17.90839,0.01926596,17.62553,0.01752919,17.54026,0.01689852,17.53767,0.0252376,0.2618496,0.1926665,0.1397378,0.1059589,0.0751262,-115.3473,3.719288,3.980765,0.1350656,6403.9,41.03345,-1.529875,0.007890568,5291.58285422,-1.2344118172,-3.2424856318,3.9954178125,10.0872780583,5.9559322652,4.0252512379,10.8607470347,9.5519351732,-3.2424856318,4.0252512379,0.7366834281,-11.7167931739,-34.7776345701,-143.291249452,-279.800408372,26.0507875169,108.908750548,-270.390496336,-10.3397194615,111.502689105,-270.390496336
NCand12,162.659500079,29.3632951453,-9.6868830449,-3.1951506182,18.1231899349,200.962860871,63.3756902493,1.23766725562E+018,19.41679,0.03229717,18.47487,0.02550149,18.21456,0.03463297,18.14963,0.037533,18.11479,0.03554755,0.1125999,0.08284995,0.0600897,0.0455642,0.03230558,-28.6205,4.890099,4.140273,0.2079598,6306.598,55.98803,-1.672382,0.07682826,6815.6942514,-2.8522131437,-1.0927413444,6.0929865145,11.2165372323,6.1856081939,6.1278592578,12.7812897067,11.163181618,-1.0927413444,6.1278592578,2.7545695363,-9.8212543633,-221.080189883,-180.007518653,-167.789319115,212.002822597,72.1924813473,-157.798458954,203.961191917,92.5028828973,-157.798458954
NCand12,38.2487934325,-9.1168729375,6.3225641887,-11.7343794852,15.9595249132,180.816950379,-60.0110476301,1.23765289969E+018,17.24053,0.02527573,16.29516,0.01949202,16.01544,0.009697909,15.95688,0.02160903,15.92031,0.01729293,0.1402719,0.1032107,0.07485701,0.0567618,0.04024483,267.591,2.653177,3.968315,0.1204992,6461.728,56.33987,-1.594785,0.05046651,2466.55700066,-1.2327412784,-0.0175782006,-2.1363387804,9.5694194302,6.2813483921,-2.1064807011,9.7985228058,9.5694032854,-0.0175782006,-2.1064807011,13.0421445286,-2.7518986026,-103.696583956,-153.991252022,-247.849503371,94.8696749658,98.2087479782,-238.22463485,94.6891138833,98.3828497228,-238.22463485
NCand12,188.566704026,0.1963712518,-17.3683963726,-53.5522808561,16.13751583,293.521776941,62.7539711771,1.23764870458E+018,18.13671,0.01923546,16.8084,0.0167232,16.21779,0.01376436,15.98743,0.01474415,15.85661,0.02161245,0.1213177,0.08926439,0.06474198,0.04909188,0.03480676,-219.3128,0.8674902,4.568309,0.06978173,5233.637,9.704625,-1.651629,0.02752346,842.111983494,0.1538637851,-0.353495001,0.7486787113,8.1814404495,6.2399649132,0.7741948196,8.2179891365,8.1738001635,-0.353495001,0.7741948196,-9.3909017047,-55.5096292783,4.1810696785,-103.53908444,-296.428625042,-12.855826418,148.66091556,-287.140231214,-19.2670040857,147.966626784,-287.140231214
NCand12,209.835654991,19.3118687718,-6.8282896086,2.2763073724,18.9676420832,9.8815748803,72.575226996,1.23766829929E+018,20.21418,0.04970263,19.34401,0.01797234,19.06441,0.01634719,18.91832,0.01791167,18.81287,0.04533262,0.2101713,0.1546421,0.1121593,0.08504701,0.06029939,-121.6507,8.928585,4.029671,0.3624165,6398.019,57.66687,-2.606632,0.1180569,6666.9685221,1.9668279083,0.3426147013,6.361027623,6.3525733057,0.0539593959,6.3808577093,9.0039176313,6.3433274211,0.3426147013,6.3808577093,-1.4182701854,7.0566014422,-237.825773413,-86.927242968,-49.2839343477,228.378441606,165.272757032,-39.2413845602,236.959738183,152.715026398,-39.2413845602
NCand12,34.3968494852,-9.8857037133,2.3093574648,-7.0857910663,18.918753323,176.694853468,-63.3599088151,1.23765289915E+018,20.43271,0.06068514,19.45797,0.03024613,18.98777,0.01885596,18.81601,0.01850097,18.73443,0.04052687,0.1182028,0.08697251,0.06307972,0.04783144,0.03391309,243.1018,8.965312,3.964505,0.4439304,5669.931,220.5269,-1.633067,0.0527,4075.48081875,-1.8243434019,0.1053553941,-3.6428306709,10.1662505666,0.0103634353,-3.6111187251,10.7885508308,10.1657046398,0.1053553941,-3.6111187251,6.7447735206,-3.1701099493,-61.6817676454,-126.961965246,-244.755852114,52.8454073047,125.238034754,-235.262136706,54.1404425484,124.683659325,-235.262136706
NCand12,155.66383429,26.4671275707,-3.5991738047,-5.5222511347,18.376442868,205.405869505,56.9152098364,1.23766721105E+018,19.57014,0.03109741,18.7488,0.01598675,18.47198,0.01582215,18.40051,0.01849402,18.4175,0.03709793,0.1387488,0.10209,0.07404421,0.05614549,0.03980785,-128.3295,5.51255,4.167006,0.1491984,6323.976,18.00683,-1.79432,0.04897502,7025.50469011,-3.4641940425,-1.6453551847,5.8864150468,11.89019598,6.1443606779,5.9231989315,13.2838641225,11.7758042935,-1.6453551847,5.9231989315,4.8347771554,-4.4804284984,19.4264106956,-169.03061249,-188.977167549,-28.4364742409,83.1693875104,-179.73688139,-39.6718051746,78.4342269695,-179.73688139
NCand12,358.551045353,-0.3852887421,-4.2840865675,-27.9638459945,17.0462810729,93.3774430612,-59.9314807146,1.23766378366E+018,18.47193,0.0297339,17.52581,0.02144337,17.12634,0.01422057,16.97923,0.02420118,16.92664,0.01914215,0.1643158,0.120902,0.08768819,0.0664913,0.04714316,119.2954,3.982063,4.268941,0.144922,5984.564,44.48637,-1.673197,0.04963191,2165.26332057,-0.0639135459,1.0829890633,-1.8738769957,8.4692896793,0.1282235497,-1.8476683788,8.6684915706,8.3997620419,1.0829890633,-1.8476683788,-16.1252546858,-23.2444884186,173.871263669,-136.705024731,-222.78342206,-182.775057697,115.494975269,-214.025029646,-166.505958607,137.91873251,-214.025029646
NCand12,194.30078998,47.0430033722,-4.3561282317,0.385265942,18.9243076326,120.051993296,70.0529965423,1.23766143431E+018,20.15057,0.0395972,19.21968,0.01720758,18.92948,0.01504768,18.87844,0.01741117,18.89546,0.0372738,0.06405631,0.04713202,0.03418407,0.02592075,0.01837813,-33.13953,8.743361,4.049559,0.3063569,6309.311,63.60828,-1.503701,0.0398,8899.70863826,-1.520456842,2.6279981805,8.3658024362,10.1697584992,0.2613790811,8.3965073863,13.1880750764,9.8243378146,2.6279981805,8.3965073863,4.3720204127,-0.098592737,-155.951279923,-98.7714908271,-32.570462413,146.452180287,153.428509173,-22.7835434329,181.12578936,110.372084181,-22.7835434329
NCand12,31.1676587362,0.1618742775,-1.8988238074,-8.6160756749,18.2483216986,158.740191539,-57.5271366853,1.23766378421E+018,19.44172,0.02823828,18.5264,0.01322388,18.30051,0.01425317,18.22256,0.01875655,18.20693,0.02602873,0.1293445,0.09517042,0.06902553,0.05233997,0.03710969,-19.41689,4.78039,3.502462,0.1460537,6468.946,44.12056,-2.176815,0.04605608,7113.29862454,-3.5592228749,1.3848075707,-6.0011047184,11.9881875599,0.1157727901,-5.9639663217,13.3897548617,11.9079363856,1.3848075707,-5.9639663217,2.8654036507,-8.3445643269,195.911871363,-179.90280727,-134.692974797,-205.090508867,72.2971927298,-126.003805356,-195.36623208,95.5041164916,-126.003805356
NCand12,154.482973269,42.9866396687,4.3905376359,-5.2742817476,18.8143043914,175.68282976,55.2133428851,1.237661357E+018,20.08973,0.04274391,19.15765,0.01891562,18.90502,0.01744202,18.80574,0.01732563,18.83038,0.03864324,0.07414018,0.05455164,0.0395654,0.03000124,0.02127126,-21.29771,6.811622,4.121453,0.2346032,6342.044,103.384,-1.501176,0.1136244,8557.33191937,-4.8682963894,0.367516243,7.02798347,13.1814611106,0.0278849114,7.069144325,14.9573967822,13.1763366996,0.367516243,7.069144325,4.013946229,5.5662468824,184.777581645,-177.241346696,111.332011118,-194.724174763,74.9586533042,120.054734873,-192.558529459,80.3586751675,120.054734873
NCand13,191.280700907,-2.5634949739,-4.5137535451,-0.2555698016,18.8619009957,299.750365802,60.2692366814,1.23767126603E+018,20.23309,0.05599038,19.30434,0.02109065,18.95838,0.01941498,18.8248,0.02800326,18.98293,0.06201793,0.1545114,0.113688,0.08245605,0.06252392,0.04433024,12.60292,6.508725,4.156149,0.3017712,6054.621,48.45809,-1.725383,0.0592741,5907.54130307,1.4537804023,-2.5435504622,5.1299042716,7.3165702007,5.9281297477,5.1513416957,8.9481015176,6.8602150512,-2.5435504622,5.1513416957,-4.4955964556,-0.4784344236,-100.428448963,-78.0003415508,4.2993739063,90.8145404209,174.199658449,13.9128135825,24.5909832564,194.905323935,13.9128135825
NCand13,205.285246137,7.177964261,-8.7664146276,-5.4295342123,16.3564511523,335.784088184,66.8246862293,1.23766197173E+018,17.60618,0.01770927,16.72509,0.02875849,16.42563,0.01785183,16.30637,0.01046652,16.30145,0.02532654,0.1296535,0.09539782,0.06919046,0.05246503,0.03719836,-134.1234,2.316808,3.939522,0.1002167,6358.134,25.59934,-1.520183,0.05033587,2279.03052638,0.8179811545,-0.3678883874,2.0951241265,7.5144942488,6.2342085573,2.118560811,7.8074274717,7.5054834588,-0.3678883874,2.118560811,-10.3005739696,-0.4775385653,-89.4596483169,-81.7865371802,-125.330681098,80.2503988484,170.41346282,-115.750846172,71.811207678,174.137948987,-115.750846172
NCand13,207.957569608,25.3345600506,-3.1234272173,-3.8775854259,16.69440512,28.7836562725,76.3470856569,1.23766554889E+018,17.87328,0.01902254,17.02663,0.01392176,16.74905,0.0131691,16.64007,0.01583507,16.64064,0.01918735,0.07186939,0.05288081,0.03835357,0.02908235,0.02061975,-130.4021,3.091903,3.762296,0.1566142,6230.67,24.85668,-1.602051,0.06811742,2743.74788457,0.5676143476,0.3118378133,2.6662189679,7.7603344328,0.0401943755,2.6904343238,8.2134783959,7.7540665258,0.3118378133,2.6904343238,-4.3963639936,2.3374023942,-25.3362229446,-79.1624647242,-119.541356621,16.1092159928,173.037535276,-110.161694065,23.049467861,172.250449885,-110.161694065
NCand13,204.191771646,9.6905194457,-8.7011204916,-8.8206728321,17.6857581952,336.588914415,69.5437986914,1.23766223801E+018,19.78646,0.04027355,18.45054,0.01874284,17.76482,0.0136666,17.46087,0.0127427,17.37832,0.01861602,0.1424229,0.1047934,0.07600489,0.05763221,0.04086196,142.3178,1.360562,4.676437,0.06831276,5138.12,20.15716,-1.297633,0.07909968,1542.19989095,0.4946148998,-0.2141526084,1.4449481876,7.8338051794,6.255844917,1.4693973407,7.9704223309,7.8308774891,-0.2141526084,1.4693973407,-11.9472038375,-3.2829997694,31.5770378493,-108.850200327,124.954977243,-41.566897671,143.349799673,134.155809278,-45.4701142837,142.159912617,134.155809278
NCand13,334.62018034,-0.2986559179,9.8987614784,-18.7443374033,18.1761128053,62.6643213836,-44.5388639781,1.2376565767E+018,20.6435,0.06967571,19.04885,0.01853436,18.27463,0.01470376,18.00233,0.02040193,17.77374,0.02931806,0.4636008,0.341113,0.2474036,0.1875987,0.1330098,48.32238,4.085377,4.633401,0.1792502,5112.107,34.43913,-1.591374,0.02105731,1768.84091386,0.578956172,1.1199952635,-1.2406524652,7.8353786318,0.1434320901,-1.2164534791,7.9292444388,7.754919014,1.1199952635,-1.2164534791,-8.2043857185,-19.5454270477,24.1426827353,-103.109550936,-150.710421767,-33.2721627484,149.090449064,-141.485042593,-11.6193913568,152.315424566,-141.485042593
NCand13,206.68232376,4.7766246278,-7.0130900143,0.9275368568,17.8431930349,335.896109478,64.0507652448,1.23765512556E+018,19.3924,0.02651484,18.35184,0.01321318,17.91341,0.0131878,17.73503,0.02078376,17.64944,0.02220452,0.1062846,0.07820319,0.05671947,0.04300866,0.03049368,118.8652,5.15933,3.965241,0.2530847,5676.886,33.60824,-1.433661,0.01879691,2738.08606946,1.0936489093,-0.4893019223,2.4620379802,7.2452130884,6.2155993542,2.484612454,7.6594002208,7.228671823,-0.4893019223,2.484612454,-5.6786419291,4.2186232363,-27.5677919171,-68.4145507102,130.841711316,17.5592701269,183.78544929,140.227119488,5.1073208079,184.551712569,140.227119488
NCand13,341.272374862,30.4166678688,-7.1961262197,8.5449501868,16.9982439387,93.0325261492,-25.0196941431,1.23767276336E+018,18.44051,0.01894894,17.5666,0.01245859,17.11163,0.01116006,16.90117,0.01227715,16.79224,0.01897771,0.3409628,0.2508772,0.1819571,0.1379725,0.09782425,-152.6642,4.750705,3.677556,0.5837606,5697.484,11.31921,-2.376973,0.02109134,1580.49222126,-0.0757665599,1.4301771938,-0.6684371955,8.5286218774,0.1684875174,-0.6421974544,8.5527661431,8.4078525393,1.4301771938,-0.6421974544,-1.7749415766,11.0295053681,18.7493195785,-102.541002522,139.447963869,-28.7844778773,149.658997478,148.688763609,-3.2803377595,152.366666555,148.688763609
NCand13,312.306336048,-0.207221859,14.4458570096,-13.8581554875,16.8698311089,47.1690626986,-26.0514913674,1.23766354314E+018,18.33651,0.02114041,17.40098,0.01117497,16.95268,0.01122974,16.77427,0.01050353,16.65956,0.0192612,0.4266333,0.3139127,0.2276757,0.1726396,0.1224036,7.958295,4.696172,4.062801,0.1233238,5906.363,23.25772,-1.749893,0.01022133,1869.02270043,1.1415349965,1.2314112405,-0.8208349792,7.2957058076,0.169597623,-0.7983939779,7.3392612826,7.1910325814,1.2314112405,-0.7983939779,-4.6483406598,-19.471111611,-16.4439591418,-78.3185840279,-158.482492653,7.3385398751,173.881415972,-149.130395243,36.5819588302,170.148056927,-149.130395243
NCand13,246.252652792,16.1238016394,5.7799576261,-16.4535416845,15.7881341089,31.8878165121,39.5294500278,1.23767169016E+018,17.09622,0.01740267,16.23468,0.02080773,15.86732,0.01245983,15.71121,0.01529152,15.694,0.01858702,0.225286,0.1657633,0.1202253,0.09116324,0.06463587,-157.1342,2.50249,4.155076,0.1466248,6054.407,16.29676,-2.170815,0.02800382,1213.78655543,0.7949044776,0.4945499727,0.7725444959,7.5489052008,0.0655597609,0.7960596505,7.5907628535,7.5326881029,0.4945499727,0.7960596505,-13.0623817022,-11.5542688383,-27.2744176652,-105.487564155,-151.289603738,18.1464949583,146.712435845,-141.903736976,27.7190549176,145.208429871,-141.903736976
NCand13,172.211275199,9.5013063001,-0.7110488434,-5.5248202424,17.8720551837,251.156728783,63.7227943493,1.23765849228E+018,20.24459,0.05427082,18.60725,0.03020702,17.83644,0.0152393,17.54341,0.03174483,17.37127,0.02856316,0.1655496,0.1218098,0.08834662,0.06699056,0.04749714,149.0135,2.042111,4.434731,0.1044961,4854.103,33.92557,-1.286894,0.04125561,1485.54002765,-0.2124146456,-0.6224226813,1.3320282271,8.5609126967,6.2104159226,1.3586847344,8.6680592065,8.5382560401,-0.6224226813,1.3586847344,3.4149706866,-4.4008186032,-7.52249381,-96.501459693,119.894556668,-2.4517617148,155.698540307,129.217452112,-13.7653631546,155.10822469,129.217452112
NCand13,302.846761846,-11.7733839369,-5.9101884056,-1.7635998312,17.4094930362,31.1256555588,-23.0072665352,1.23766875777E+018,18.83771,0.02793575,17.86506,0.009365125,17.48284,0.01836366,17.33446,0.01655077,17.24455,0.02296272,0.5883321,0.4328892,0.3139673,0.2380719,0.168796,-141.2054,4.638271,4.211788,0.2013817,6357.01,63.84495,-1.618367,0.02042863,3645.11307581,2.8721398661,1.7343400764,-1.4246846755,5.7310457238,0.3074423683,-1.4076423544,5.90138476,5.4623208975,1.7343400764,-1.4076423544,-4.070211209,4.6340038917,-48.1152979362,-111.213836547,128.893904685,38.1127556168,140.986163453,138.343455905,78.9911783598,122.841662994,138.343455905
NCand13,207.573976966,3.7265667173,-3.5347529587,-7.7693918805,16.3136767079,336.479693555,62.6998698522,1.23765487912E+018,17.5546,0.01724496,16.66508,0.01524809,16.36175,0.01313077,16.28421,0.01473427,16.26441,0.01733479,0.1272009,0.09359323,0.06788161,0.05147257,0.0364947,-103.8289,2.99249,3.780999,0.03906208,6279.243,18.92839,-1.506109,0.04065504,2510.38423593,1.0557325547,-0.4594905554,2.2307680772,7.2818214675,6.2200423101,2.2534620234,7.6225333699,7.2673098402,-0.4594905554,2.2534620234,-6.9049464279,-5.0179321937,-27.8019728183,-77.5167816413,-119.652606552,18.5753010926,174.683218359,-110.265247273,7.5155892845,175.507220662,-110.265247273
NCand13,224.133005053,12.3398702278,-2.6359653529,-2.167427282,19.0827694606,12.3410864511,57.1978656499,1.23766253061E+018,20.64771,0.05862921,19.58169,0.02024977,19.15453,0.01635918,18.94761,0.01907814,18.92708,0.04245886,0.1559786,0.1147676,0.08323902,0.06311763,0.04475119,-109.3256,5.004991,4.269894,0.2433972,5730.87,162.1118,-1.646025,0.03460403,4529.53988684,2.3971290279,0.5244596189,3.807288552,5.9441811522,0.0883456371,3.8257880075,7.0689421733,5.9209992129,0.5244596189,3.8257880075,-3.2249077198,1.1162547035,-62.7384940533,-84.6099744097,-78.9086200209,53.3844806624,167.59002559,-69.4124141756,67.962879761,162.226281556,-69.4124141756
NCand13,192.412908452,38.9524267791,-6.8952278476,-7.2479356235,15.5472422941,124.626145515,78.1699476056,1.23766222407E+018,16.82822,0.01383444,15.91039,0.02288592,15.57884,0.01627114,15.47982,0.01210416,15.49319,0.02098507,0.07593512,0.05587234,0.04052328,0.03072757,0.02178623,-166.9,6.3,4.11,0.11,5953,77,-1.57,0.07,1410.89131399,-0.1643551926,0.2380139734,1.3809239729,8.4933798498,0.0280271389,1.4074302373,8.6092021202,8.4900442061,0.2380139734,1.4074302373,7.1365181954,7.0104811475,6.2422542207,-93.0410084682,-153.742535761,-15.3623574927,159.158991532,-144.461270404,-10.8961369768,159.526990858,-144.461270404
NCand13,262.517108653,8.9331887367,-7.8860101417,-3.2826684997,18.231693809,31.7944634989,22.1133016706,1.23766870677E+018,19.54622,0.03240749,18.6341,0.01019309,18.30916,0.01217391,18.12562,0.01032255,18.09292,0.02310321,0.5725511,0.4212776,0.3055457,0.231686,0.1642683,93.94902,5.352265,4.116373,0.1491495,6422.891,23.85689,-1.732578,0.05689746,5526.33352918,4.351561187,2.6975001391,2.0803294236,4.801356828,0.5965846606,2.0927370526,5.2376116466,3.9719668162,2.6975001391,2.0927370526,-6.3822060032,5.6773686658,114.482206032,-125.749119679,173.157942496,-124.622114717,126.450880321,182.09977336,-32.0521141176,174.622903971,182.09977336
NCand13,229.690363234,6.1415844122,-6.8059640024,0.6800656183,18.8177156466,8.7476817209,49.2047444067,1.23766226861E+018,20.36362,0.04144954,19.38634,0.02097753,18.89092,0.01763424,18.6723,0.02744204,18.58441,0.03038807,0.2104149,0.1548212,0.1122893,0.08514556,0.06036927,107.9896,9.020074,4.005358,0.872067,5537.317,121.921,-2.751501,0.0764,2986.95870727,1.9288520032,0.2967988252,2.26127458,6.4009840668,0.0463843178,2.2812431681,6.7953415966,6.3940994268,0.2967988252,2.2812431681,-3.3734692679,5.9500706169,13.9598123303,-46.1810735146,136.799199507,-23.9867265475,206.018926485,146.054961319,-14.4083063087,206.909549876,146.054961319
NCand13,252.685892872,13.0596920078,2.2097721204,-6.6967138923,18.226547616,31.4251267401,32.6015756859,1.23766870623E+018,19.82305,0.04356873,18.78173,0.01600067,18.30403,0.01393505,18.10731,0.01155541,18.03378,0.02518629,0.2696604,0.1984136,0.1439061,0.1091196,0.07736716,-157.8165,4.023642,3.636185,0.185917,5592.531,28.71048,-1.537089,0.01841964,3042.11202051,2.1868852399,1.3361971826,1.639071561,6.2817659447,0.2143480442,1.658237798,6.496948205,6.1380094878,1.3361971826,1.658237798,-5.2161283598,-4.7456374401,-42.7651785239,-114.281653533,-142.684502666,33.6103218327,137.918346467,-133.250327542,62.1778308385,127.612857417,-133.250327542
NCand13,263.436055668,7.7233868445,-31.0745134907,4.6493228801,18.2748768069,31.0531912126,20.7663428621,1.23767169552E+018,20.51904,0.06798232,18.91991,0.009575105,18.00227,0.01380879,17.59908,0.01051723,17.29658,0.01968368,0.8571674,0.6306956,0.457433,0.3468576,0.2459264,-5.036754,2.441828,4.030597,0.09666172,4750.729,50.42508,-1.473387,0.05660569,1268.67016415,1.0162469774,0.611907565,0.4498168497,7.3379119466,0.0834868265,0.4726427147,7.3531179014,7.3123539895,0.611907565,0.4726427147,-9.5211645087,29.9430963383,-29.1960609764,-84.4197775749,166.595648384,19.0759348759,167.780222425,175.985964605,33.0006652596,165.605103849,175.985964605
NCand13,204.030185755,19.921517066,-8.9073251838,-10.1414714706,16.5523383971,0.1437534778,77.4871748969,1.23766829929E+018,17.85977,0.02391227,16.99622,0.02744277,16.61261,0.02069823,16.49063,0.01328233,16.44482,0.02320867,0.1026457,0.07552571,0.05477754,0.04153615,0.02944965,130.3139,3.13846,4.06893,0.12717,5955.232,22.90571,-1.949592,0.01915088,1725.6904967,0.3738837214,0.0009380656,1.6847010932,7.95085981,0.0001179829,1.7095259086,8.1325672792,7.9508597547,0.0009380656,1.7095259086,-13.4644748293,0.9475247177,20.9426656279,-110.09506977,128.89800709,-30.9448843664,142.10493023,138.132012275,-30.9281181979,142.108580208,138.132012275
NCand13,239.894049966,36.1319197126,1.1546569358,-0.257527123,16.5581465492,57.7866341733,49.3566379417,1.23766230137E+018,17.81772,0.0177605,16.93789,0.01345677,16.62255,0.01532964,16.51439,0.01734094,16.48539,0.02002779,0.1372923,0.1010183,0.07326692,0.05555608,0.03938996,-148.5332,3.934424,4.225701,0.1459389,6125.335,18.67047,-1.881248,0.02476784,2276.25332356,0.790353421,1.2544108795,1.7271722579,7.6379717981,0.1649809148,1.7506969673,7.8360419256,7.5342595213,1.2544108795,1.7506969673,-0.2386768467,-1.1587002293,-44.3369592511,-75.2007978317,-120.847600951,35.1139368388,176.999202168,-111.408626301,63.7063412486,168.828931802,-111.408626301
NCand13,194.586139808,31.8283848971,-5.9005038987,-9.3264817224,15.8541786815,105.616655411,85.0656176432,1.23766532986E+018,17.25199,0.01143028,16.28034,0.02392049,15.93626,0.01244718,15.78759,0.01584917,15.74608,0.01197107,0.07078701,0.0520844,0.03777596,0.02864436,0.02030921,-161.5,13.1,3.84,0.24,5864,165,-1.43,0.15,1445.29655971,-0.0334660822,0.1197276559,1.4399400874,8.359828931,0.0143222726,1.4660375288,8.4874027706,8.3589715302,0.1197276559,1.4660375288,2.6987320918,10.7012173454,5.5961635378,-88.7059749538,-154.59501144,-14.7136091815,163.494025046,-145.31172533,-12.370574176,163.687981891,-145.31172533
NCand13,216.495894341,7.0941352829,-1.2842425459,-6.5848229593,17.954808331,355.492802779,59.9281367003,1.23766226861E+018,19.38406,0.02610076,18.45719,0.0175902,18.03178,0.01694371,17.86648,0.01755906,17.76088,0.021947,0.1273611,0.09371112,0.06796712,0.05153741,0.03654066,-112.7952,7.208663,4.261783,0.2505872,5811.952,53.13312,-1.559682,0.07451605,2986.73784166,1.4919836629,-0.1176102394,2.5847157515,6.8309686391,6.2659672438,2.6060463321,7.3111975786,6.8299561038,-0.1176102394,2.6060463321,-5.5907005072,-3.708536121,-17.2664119967,-78.040636807,-123.923439306,8.0531218558,174.159363193,-114.568943167,5.053389381,174.272200351,-114.568943167
