index,ra,dec,pmra,pmdec,pml,pmb,phot_g_mean_mag,l,b,psfmag_u,psfmagerr_u,psfmag_g,psfmagerr_g,psfmag_r,psfmagerr_r,psfmag_i,psfmagerr_i,psfmag_z,psfmagerr_z,hrv_e,hrv,logg,logg_e,teff,teff_e,feh,feh_e,helio_dist,X,Y,Z,GalR,Galphi,Galz,Galdist,GalRecX,GalRecY,GalRecZ,U,V,W,GalU,GalV,GalW,GalRVel,GalphiVel,GalzVel,JR,Jphi,Jz,E,apocentre,pericentre,eccent,zmax,orb_incl,orb_incl_deg
27685,118.38141465,18.33979587,2.59634351,-15.12559015,14.95870421,-3.42952554,18.16305384,202.75319103,21.68763283,19.96479000,0.04561970,18.75939000,0.01596961,18.23488000,0.01040084,18.00987000,0.01154780,17.97334000,0.02200811,2.70744400,411.66950000,4.48058000,0.09032511,5597.95500000,54.38292000,-1.51054500,0.02709644,2546.14439250,-2.18179247,-0.91504440,0.94091798,10.54860796,6.19633064,0.97372328,10.59345396,10.50884502,-0.91504440,0.97372328,-297.03633647,-320.36373008,113.66698653,287.08010841,-68.16373008,123.89355255,291.91085860,-43.00387623,123.89355255,1948.65405815,-453.63103097,382.12072355,-117705.50350200,29.03075185,1.63141950,0.89358748,21.95311926,2.13920074,122.56717396
27711,245.95888440,62.88383236,-19.92440085,15.17854619,21.22301388,13.30239436,14.36654165,94.29049143,40.49861578,15.74963000,0.01690042,14.78659000,0.03275470,14.41933000,0.02263515,14.30678000,0.02503969,14.28969000,0.01543908,2.96797900,-52.03930000,4.25718100,0.12839030,5984.56300000,34.64296000,-1.43726500,0.03744277,751.84292764,-0.04277205,0.57011544,0.48826911,8.39063895,0.06799900,0.51440023,8.40639219,8.37124784,0.57011544,0.51440023,-70.16472969,-75.82360755,2.25642092,60.55734510,176.37639245,11.77541042,72.40157188,171.85411328,11.77541042,131.47810144,1441.96581640,7.62890766,-164052.00906700,9.27741237,4.63869649,0.33333426,0.58060925,0.11531601,6.60712090
27794,210.17529866,-7.77657926,-35.29821473,-46.79286303,-51.79089731,-27.44519902,17.36030695,331.05613826,51.27331737,19.51908000,0.03623698,18.12591000,0.01494656,17.46566000,0.01742778,17.14890000,0.01398022,16.98595000,0.02123834,2.82973300,225.11540000,4.43920900,0.11804980,4975.04000000,64.62125000,-2.34738000,0.02920674,1099.87761228,0.60214370,-0.33300287,0.85805758,7.73235494,6.24010582,0.88217397,7.78251526,7.72518103,-0.33300287,0.88217397,90.25081837,-358.48887291,86.09865549,-100.11911274,-106.28887291,95.11654224,-95.44877041,-110.50200662,95.11654224,177.52713514,-854.44073674,207.48400285,-169957.35606500,8.73703903,3.08590201,0.47798065,3.97266683,2.53450569,145.21647895
27814,280.10100737,40.59365629,-6.72363731,-17.14812112,-18.41100404,0.54798411,17.10448952,69.49091531,19.22192065,18.95637000,0.02208635,17.71339000,0.01106639,17.15034000,0.00576411,16.92680000,0.00650723,16.77348000,0.01878723,2.60167100,13.65386000,4.46565300,0.03247906,5289.01700000,60.70035000,-2.06326700,0.03047948,1317.33487993,0.43580563,1.16505192,0.43370343,7.97836534,0.14655041,0.45834107,7.99151989,7.89284281,1.16505192,0.45834107,111.80772697,-29.26113327,7.72649852,-121.43129856,222.93886673,16.67748288,-87.57468064,238.28129150,16.67748288,98.64493437,1901.09519788,10.56471035,-151913.07231300,11.06199453,6.45673716,0.26287619,0.77640632,0.10915659,6.25421171
28082,30.97962369,7.56874424,14.91807403,-15.37389855,20.16846842,-7.22070431,17.92473693,152.34654212,-51.11620965,19.38894000,0.02690178,18.45645000,0.02485242,18.01108000,0.01450315,17.78755000,0.01480346,17.71469000,0.02057145,4.91571000,123.11250000,4.12494100,0.18111390,5856.78200000,46.27013000,-2.78293400,0.05656897,2377.09578332,-1.32175173,0.69256613,-1.85038074,9.68232178,0.07159007,-1.82024623,9.85193643,9.65752076,0.69256613,-1.82024623,-117.83325520,-194.83630398,-146.91080341,108.69122412,57.36369602,-137.24230272,112.51597819,49.44219325,-137.24230272,459.45488211,478.71522442,547.01425245,-155105.23005300,12.51181385,2.49160733,0.66786144,10.06735998,1.04358313,59.79290896
28219,146.30339907,53.20232899,-6.35999407,-22.15111093,23.02346522,1.02043590,17.87095896,162.57759595,47.03004769,19.93259000,0.03394032,18.54404000,0.01617506,17.88800000,0.01411555,17.60627000,0.01352169,17.46544000,0.02200970,2.06549300,292.99150000,4.37732800,0.11833030,4988.57200000,59.32450000,-1.59994300,0.04499858,1571.45844526,-1.02198936,0.32071098,1.14985384,9.35389504,0.03429308,1.17903811,9.42790981,9.34839542,0.32071098,1.17903811,-236.59148196,-105.51404543,219.56660263,226.30501091,146.68595457,229.60399032,231.20128175,138.84053641,229.60399032,1498.85090907,1298.69980541,883.87800490,-112112.31827300,31.32676331,5.22451385,0.71412688,24.62211962,0.93115230,53.35109694
28456,44.38523444,34.65907119,43.16776060,-24.47853427,49.62374042,0.37226547,17.33366707,150.44235825,-21.38896794,19.94471000,0.04026811,18.25862000,0.01388660,17.44862000,0.01137276,17.08888000,0.01425408,16.89393000,0.02467098,2.19942100,85.67597000,4.88514800,0.01723024,5023.20900000,37.60798000,-1.44155000,0.03112646,1153.30234610,-0.93411629,0.52973885,-0.42060649,9.28055576,0.05711155,-0.39168885,9.28881776,9.26542455,0.52973885,-0.39168885,-203.87215146,-196.27617008,-29.35074021,194.36276889,55.92382992,-19.41426469,197.23803635,44.73832476,-19.41426469,978.74956027,415.19651774,5.02656218,-155629.04450300,13.57962266,0.86965336,0.87962672,0.82814474,0.28864209,16.53797352
28509,127.68832716,-3.07160855,-4.54453732,-27.29317545,21.21711532,-17.75962451,16.58085288,227.69887484,20.41049446,18.24532000,0.01976852,17.14650000,0.01264347,16.68143000,0.00863080,16.48020000,0.00827544,16.40391000,0.01280354,3.20731100,380.44690000,4.31343700,0.08111490,5519.95400000,39.76745000,-1.77214900,0.02093419,1326.31041942,-0.83660099,-0.91937621,0.46254243,9.21115009,6.18320761,0.49115140,9.22423524,9.16515321,-0.91937621,0.49115140,-167.51964700,-382.30207387,28.02802954,157.83134899,-130.10207387,37.85076092,170.02884887,-113.69905408,37.85076092,585.60951425,-1047.29905238,16.03950774,-154932.15107400,12.98346911,2.59812052,0.66651406,1.31127565,2.93765976,168.31550595
28735,112.93423982,35.76776885,12.88008692,-30.49030824,32.96082454,3.02317401,16.97773946,183.24256476,23.13179386,18.37064000,0.02109483,17.47763000,0.02036219,17.03126000,0.01166106,16.86331000,0.01089416,16.80382000,0.01901211,4.55549500,-123.78850000,3.65572300,0.21620730,5894.79900000,22.14771000,-2.26303400,0.05234075,1697.71462103,-1.55872506,-0.08830790,0.66694290,9.88703016,6.27425350,0.69780479,9.91162434,9.88663579,-0.08830790,0.69780479,138.20132907,-257.86329099,-26.25567539,-147.71870579,-5.66329100,-17.38690608,-147.66223077,-6.98244293,-17.38690608,1034.04059812,-69.03562381,9.49045217,-161511.58173300,12.05880135,0.36254157,0.94162603,5.31655307,1.85011402,106.00372471
28759,191.97687895,28.16199182,-18.33278177,-24.48406346,29.42128118,8.36351988,17.36854868,159.82916202,88.70390379,18.92938000,0.02866785,17.91352000,0.01776491,17.44040000,0.01344857,17.25415000,0.01859766,17.15294000,0.02336691,2.89955400,160.70580000,4.33214700,0.09563120,5440.29000000,34.80807000,-1.81765400,0.03875528,1808.88066971,-0.03840606,0.01410849,1.80841787,8.36277328,0.00168706,1.83452894,8.56162797,8.36276138,0.01410849,1.83452894,-23.10441587,-260.28245330,162.28685990,12.99776818,-8.08245330,171.65818367,12.98411411,-8.10436980,171.65818367,112.63956941,-67.77500725,1175.77990190,-164278.84407300,9.12160131,3.81484389,0.41021759,9.23379808,1.62905548,93.33800385
29173,185.00124188,0.06970435,-6.89490693,-19.15940025,-1.70995648,-20.29035259,17.51575674,286.05357005,61.90702628,18.84492000,0.02040949,17.96932000,0.01773552,17.60117000,0.02211946,17.45795000,0.01673398,17.41530000,0.01859875,4.49191700,-204.77930000,4.18294500,0.15573680,5851.46400000,29.95253000,-2.35999800,0.04371509,2560.18333716,0.33339174,-1.15858571,2.25855437,8.07312805,6.13917669,2.28350277,8.38986182,7.98956041,-1.15858571,2.28350277,13.46463470,-121.83731078,-296.61474043,-22.13876531,130.36268922,-287.35532187,-40.61812843,125.83609702,-287.35532187,434.03367768,1015.89092396,1386.00579811,-129629.41316400,19.25417528,7.33101591,0.44848876,17.36086841,1.13317564,64.92618148
29595,345.35854081,8.13063002,5.90494842,-13.25807829,-3.04674873,-14.19022121,17.11611955,81.95385141,-45.80711660,18.57248000,0.02245389,17.61327000,0.02231542,17.19114000,0.01617511,17.00933000,0.01375771,16.91934000,0.02135094,3.19204200,3.98899400,4.18705200,0.09019868,5951.53100000,29.96570000,-1.38920600,0.04617292,2256.56604467,0.22017359,1.55751301,-1.61795153,8.26299482,0.18962696,-1.59263086,8.41507911,8.11487748,1.55751301,-1.59263086,17.42602436,-109.57406289,-108.67303705,-26.68674557,142.62593710,-99.42689838,0.67555182,145.09956566,-99.42689838,67.91139716,1198.95695902,216.93268614,-164786.57929300,8.52141905,4.92336994,0.26761663,3.87834054,0.54349394,31.13990905
30331,180.93462050,-0.67631865,-16.62170904,-16.67812359,-9.34278653,-21.61373077,17.22838859,278.58569414,59.92139761,19.07006000,0.03218515,17.86514000,0.02523941,17.30775000,0.01655911,17.09375000,0.01747146,16.98318000,0.02316167,2.43391300,518.81460000,4.52066300,0.09311181,5322.81600000,35.52214000,-1.40618800,0.07425989,1601.04296373,0.11979248,-0.79343068,1.38544436,8.24415316,6.18679449,1.41106371,8.36403982,8.20588381,-0.79343068,1.41106371,-10.10405011,-408.05625009,366.73468658,-0.64066362,-155.85625009,376.06443729,14.36216887,-155.19442402,376.06443729,1815.34171916,-1279.44660151,1996.05920482,-97910.87093970,42.17090454,8.15844948,0.67579757,38.69372226,1.97354451,113.07577118
30354,38.53013501,25.38385881,37.96180546,-29.62583661,47.27818098,-9.14125113,17.15419689,150.40083877,-31.95355942,20.03219000,0.03965207,18.11542000,0.01592902,17.23549000,0.01360369,16.89833000,0.01244558,16.68852000,0.01843015,1.61936800,19.66433000,4.78294100,0.07972782,4845.15000000,30.88802000,-1.16522900,0.07131478,1047.66387487,-0.77291704,0.43906302,-0.55445695,9.11522442,0.04818674,-0.52604179,9.13039080,9.10464386,0.43906302,-0.52604179,-109.59228648,-207.78837470,-48.92725144,100.14446602,44.41162530,-39.28495002,102.16744619,39.53630576,-39.28495002,642.98978584,360.38229978,21.62969738,-170312.65492700,10.11378041,0.85484286,0.84412942,1.30129052,0.55663972,31.89310671
30414,340.41263421,0.45302968,2.63447051,-26.55549152,-17.25479025,-20.35698353,17.76946264,69.07388141,-48.36762196,19.53200000,0.02619924,18.83304000,0.01455113,18.39526000,0.01406227,17.34394000,0.01218570,16.55880000,0.01886393,5.05302300,25.51541000,3.78820000,0.13179890,6026.16500000,498.49410000,-1.76017300,0.73750000,1176.45493557,0.27915078,0.73002490,-0.87930922,8.08661428,0.09039879,-0.85417623,8.13160178,8.05359511,0.73002490,-0.85417623,65.62925135,-97.79442173,-94.49421626,-74.93399317,154.40557827,-85.39860017,-60.68894939,160.53983106,-85.39860017,73.62521745,1298.22369067,139.13435322,-164509.28449300,8.71197417,4.88952194,0.28103175,2.95666971,0.42349997,24.26476069
30475,114.24869597,20.73818897,6.02913223,-23.56421404,24.06814683,-3.51381946,17.99056935,198.79367708,19.01553233,19.69678000,0.03477253,18.57038000,0.01316738,18.03847000,0.01324470,17.84459000,0.01688846,17.69105000,0.02279654,2.80700000,-207.35900000,4.32261400,0.08004929,5485.53400000,53.14902000,-1.34710200,0.07628612,2532.48933693,-2.26663999,-0.77134808,0.82514698,10.62209710,6.21050403,0.85821767,10.65671077,10.59405347,-0.77134808,0.85821767,265.66570273,-214.80800882,-107.44473146,-274.92904859,37.39199118,-98.97341273,-276.91850812,17.32866483,-98.97341273,1752.79151180,184.06676043,218.16308728,-125278.38817400,24.90146204,0.87239453,0.93230392,16.05547027,1.17842431,67.51873971
30553,26.44049280,12.91608723,53.03365758,-20.52406479,56.78786963,-2.99064111,16.75394201,142.87019707,-47.84153566,19.10350000,0.03508293,17.56435000,0.01707614,16.84934000,0.01489711,16.54138000,0.01682847,16.37055000,0.01552308,2.33596000,122.66420000,4.67351600,0.09146518,5109.39300000,115.41420000,-1.49080100,0.05073389,940.24346090,-0.50313782,0.38093172,-0.69699435,8.84351892,0.04308801,-0.66942054,8.86881902,8.83531086,0.38093172,-0.66942054,-210.54707496,-158.06896255,-99.87670043,201.25778785,94.13103745,-89.91904738,205.12565550,85.37455614,-89.91904738,768.49721164,755.01150254,111.71682615,-149779.08859900,14.63985563,1.98198209,0.76152070,4.63042013,0.53839303,30.84764809
30740,198.40461649,12.54036119,-9.45030424,-18.26705491,-14.83043377,-14.24962384,17.05744401,323.61984860,74.51427058,18.52842000,0.02276910,17.52714000,0.01558569,17.07550000,0.01411688,16.93065000,0.01837764,16.92429000,0.01731395,4.96413300,-320.34920000,3.97316600,0.10116060,5717.08000000,53.89137000,-1.91477200,0.06047093,1754.52179190,0.37715235,-0.27785907,1.69082736,7.95242772,6.24823804,1.71564194,8.13538776,7.94757202,-0.27785907,1.71564194,-50.07066880,-116.32058634,-340.36361496,41.53277915,135.87941366,-330.90567479,36.75977146,137.24760837,-330.90567479,758.84628364,1091.45168568,1758.67861347,-116969.17052900,26.17772667,8.11266959,0.52682556,24.09921323,1.17672740,67.42151380
30887,101.36845908,28.05944333,2.59673720,-25.54396220,24.26047302,-8.40633676,17.00238881,186.99225704,11.18941996,18.98382000,0.02527307,17.70199000,0.01547736,17.07351000,0.00915534,16.79993000,0.01187316,16.70478000,0.02294201,3.51683100,313.06800000,4.42352200,0.07085950,5457.49800000,35.45974000,-1.31470400,0.03697592,1367.62239006,-1.33164708,-0.16332303,0.26539151,9.66219269,6.26628119,0.29554660,9.66671171,9.66081224,-0.16332303,0.29554660,-296.18283313,-194.78944540,7.28810014,286.55864254,57.41055460,17.51252036,285.54727322,62.24614168,17.51252036,1634.78449871,601.43421504,2.95819173,-131333.29370100,22.06195333,1.16591405,0.89961075,0.78650148,0.21525436,12.33316618
31161,321.53883470,-6.75449371,6.27360800,-19.77050309,-14.21232743,-15.10763710,17.83139626,45.88563471,-37.29927523,19.74669000,0.03429354,18.49594000,0.01808951,17.90569000,0.01313015,17.62401000,0.01427701,17.49531000,0.01936195,2.93188400,-302.77220000,4.32280900,0.12818070,5311.08300000,28.09785000,-1.66260700,0.04066318,1831.59885114,1.01420888,1.04605745,-1.10990923,7.39363295,0.14195715,-1.08706940,7.47312037,7.31926034,1.04605745,-1.08706940,-134.38955700,-315.88565507,79.12681916,124.54192912,-63.68565507,88.84589488,114.27886054,-80.66533830,88.84589488,245.71508194,-596.40990292,228.56825529,-173216.43749600,8.58210737,2.19139329,0.59318826,4.40891949,2.41015677,138.09181087
31347,95.40069463,82.94693879,16.69904924,-14.93280954,17.83168180,13.56016852,17.02004021,130.71696440,25.99847992,18.77407000,0.02560154,17.59420000,0.02055239,17.09117000,0.01059955,16.88655000,0.01156794,16.75720000,0.02069827,3.02382100,-329.31050000,4.35186800,0.14625510,5568.57800000,28.09134000,-1.49343300,0.03056001,1717.73396855,-1.00712714,1.17019231,0.75296405,9.40783288,0.12470789,0.78210386,9.44028632,9.33477206,1.17019231,0.78210386,114.59824371,-355.74368740,-45.10746864,-124.05689456,-103.54368740,-36.16493677,-135.97274493,-87.30876775,-36.16493677,574.91899306,-821.38629572,20.80533804,-161390.28370400,11.60151697,2.02428930,0.70287420,1.36520238,2.86532194,164.17085396
31444,248.48330156,62.90242842,-20.86716465,3.40102364,9.70543595,18.78323815,18.03754175,93.81636822,39.40720423,20.27908000,0.04896009,18.87175000,0.01626183,18.11740000,0.01378086,17.78811000,0.01861978,17.63563000,0.02287252,2.85401200,-30.98304000,4.62709500,0.17065920,4742.58300000,74.67476000,-2.36431600,0.05008219,1317.34652120,-0.06774721,1.01559565,0.83628802,8.45634398,0.12038927,0.86249540,8.50021481,8.39513663,1.01559565,0.86249540,-53.92488339,-102.21925465,70.96211844,44.10313139,149.98074535,80.43008492,61.79639888,143.59845146,80.43008492,151.17198577,1214.31790067,99.85887468,-165094.55867800,9.22064352,4.12329749,0.38199704,2.63214516,0.38770650,22.21394635
31450,359.77550652,28.65563756,16.62415495,-17.35595250,11.97821328,-20.83540308,17.83312620,109.25829779,-32.82269703,20.26544000,0.04689687,18.68859000,0.02217620,17.92823000,0.01455528,17.60284000,0.01951100,17.41568000,0.01874372,2.59486700,-382.47640000,4.89428900,0.03795270,4950.89400000,51.20444000,-1.89434100,0.08404756,1324.72768890,-0.36717619,1.05094213,-0.71805692,8.76266578,0.12022347,-0.69090738,8.78986147,8.69941563,1.05094213,-0.69090738,58.39159086,-395.19230114,97.36392157,-68.29520195,-142.99230114,106.48119353,-84.95188552,-133.76924139,106.48119353,187.04435958,-1172.17515418,189.24403073,-160733.48300400,10.18378741,4.14345907,0.42159729,4.19992940,2.62270573,150.26996898
31672,132.65744415,25.93652872,2.56552457,-14.03659082,14.20789121,-1.32046407,17.33957421,199.56170639,36.66700136,18.64745000,0.02354823,17.72258000,0.02096079,17.40085000,0.01332554,17.28645000,0.01439023,17.27068000,0.01811152,4.08215800,-273.19960000,3.84675800,0.12445060,6317.13800000,24.32084000,-1.40570100,0.04730421,3749.87780834,-2.83424206,-1.00709426,2.23928932,11.20259876,6.19316551,2.27412474,11.43109191,11.15723891,-1.00709426,2.27412474,277.84566119,-169.30533353,-181.97277292,-286.87632831,82.89466647,-173.53910764,-293.16683977,56.76933616,-173.53910764,2550.41171345,635.96409487,635.12596240,-104666.39292500,38.32900555,2.62187575,0.87195022,30.81567090,1.04473133,59.85869588
31792,353.55016459,8.82899781,22.08561881,-29.65304261,6.26510050,-36.43934700,16.84165595,92.75066677,-49.46280838,19.31316000,0.03421883,17.65339000,0.02303404,16.90506000,0.01182883,16.61856000,0.01448002,16.42594000,0.01756216,1.68124700,-76.03067000,4.78874100,0.08782771,4932.27900000,34.31678000,-1.14566300,0.04622551,1068.93343109,-0.03334060,0.69394374,-0.81237256,8.39460779,0.08275986,-0.78626454,8.43134935,8.36587604,0.69394374,-0.78626454,-22.60444512,-191.04932771,-62.22774632,13.19856233,61.15067229,-52.85688946,18.20843407,59.85031076,-52.85688946,391.36969665,502.41988475,53.13256045,-177706.49763200,8.36961678,1.40399767,0.71269633,3.23153317,0.59041300,33.82817335
31821,227.37085673,55.91312872,-12.61423858,-8.58187645,0.17963255,15.25566618,17.55118827,91.83746118,52.05981465,18.78783000,0.02365571,17.91473000,0.01503119,17.57646000,0.02782261,17.49969000,0.01610851,17.46258000,0.02007004,4.81831400,-476.93580000,3.54313300,0.09443106,6155.72700000,20.62734000,-2.34397600,0.06473600,3204.20228107,-0.06316872,1.96905389,2.52700391,8.61336818,0.23064388,2.55318876,8.98381234,8.38528104,1.96905389,2.55318876,12.53511688,-475.83169010,-233.66355257,-21.40573736,-223.63169010,-224.40153940,-71.96208967,-212.81634350,-224.40153940,523.70662943,-1833.06552086,725.42992323,-125654.22082500,21.28146937,7.52742010,0.47742379,14.45772459,2.37246766,135.93238400
31846,117.39652331,18.28363344,7.49060042,-21.70758239,22.91303730,-1.52346625,18.21145202,202.42085830,20.80362471,20.51744000,0.04751147,19.00549000,0.01303361,18.30713000,0.01144815,18.00877000,0.01552924,17.79729000,0.02363960,2.13802300,-76.29682000,4.47643900,0.04995354,5038.53300000,19.96847000,-1.44696300,0.04423542,1912.97763555,-1.65307831,-0.68205385,0.67942481,10.00422674,6.21495581,0.71058114,10.02943061,9.98094962,-0.68205385,0.71058114,140.64578961,-166.74643089,-40.01274427,-150.12021540,85.45356911,-31.15153768,-155.59685745,75.02006063,-31.15153768,737.41414218,750.51769679,15.36485137,-156551.17525200,12.97376117,1.73927575,0.76357352,1.26334052,0.26952258,15.44250647
31864,335.20229627,13.42415232,11.00629364,-28.20691367,-10.61962506,-28.35475343,17.09050720,76.11737349,-35.41363429,18.85893000,0.02834038,17.68359000,0.01374021,17.14019000,0.01265876,16.93645000,0.01512155,16.85156000,0.02110597,3.31463700,96.00246000,4.16564000,0.05057651,5676.44400000,17.12592000,-1.55660700,0.00302828,1630.07911798,0.31875144,1.28969167,-0.94459030,8.11730748,0.15955787,-0.91958060,8.16922941,8.01419840,1.28969167,-0.91958060,67.97339838,-66.99192411,-234.20091546,-76.84207158,185.20807589,-225.11193549,-46.43981950,195.06429326,-225.11193549,169.04869258,1583.39684590,788.49435101,-137121.94537200,15.05271692,8.15057804,0.29746374,10.95251963,0.83478619,47.82972540
31969,26.80382796,13.13017767,36.23558995,-39.74655500,46.98346308,-26.17939668,16.95107724,143.26932303,-47.52697914,18.70455000,0.03464399,17.58568000,0.01796748,17.04747000,0.01638511,16.76473000,0.01870887,16.65182000,0.01946771,4.72820400,44.35953000,4.05674200,0.17804880,5441.52800000,50.50327000,-2.22238500,0.03138796,1145.42344447,-0.61987708,0.46255863,-0.84485903,8.96445285,0.05162213,-0.81692014,9.00159838,8.95251106,0.46255863,-0.81692014,-92.54576601,-249.25343213,-128.70522500,83.34703424,2.94656787,-119.11574114,83.38804603,-1.35799792,-119.11574114,365.65788305,-12.17370836,539.51289381,-167007.56018600,9.98468584,0.93020176,0.82955358,9.90034882,1.61055642,92.27808553
32013,354.73704166,7.74898269,22.41503476,-20.67248713,11.05031797,-28.41964074,17.88157572,93.64021067,-50.95337065,19.51732000,0.03232163,19.20496000,0.02238787,18.41601000,0.01620925,17.35047000,0.01329418,16.68753000,0.01786759,3.20735600,-26.25229000,4.34069000,0.44129170,5370.30800000,679.60610000,-1.31677700,0.26480000,937.76278752,-0.03750702,0.58955427,-0.72829803,8.39051798,0.07032229,-0.70217742,8.41984828,8.36978003,0.58955427,-0.70217742,-41.74477152,-117.54336627,-59.19836292,32.32934008,134.65663373,-49.76777939,41.71099565,132.05221725,-49.76777939,182.48819717,1107.98650284,39.20952504,-170397.36214900,8.67510649,3.45068372,0.43085215,1.47597363,0.27102987,15.52886773
32066,261.77510725,9.07799466,-12.97792224,-24.97930927,-28.13636795,0.85857764,18.08296391,31.59139027,22.83637350,19.98723000,0.04025806,18.80566000,0.00972770,18.18412000,0.00761105,17.89718000,0.01404711,17.78459000,0.01849034,5.11463500,46.71601000,4.38896100,0.21597620,5315.14600000,78.42151000,-2.51930000,0.05049169,1742.20489523,1.36769799,0.84113014,0.67615101,7.01083872,0.12026538,0.69787881,7.04548752,6.96019825,0.84113014,0.69787881,156.06099566,-176.82533170,24.66559446,-165.73722255,75.37466829,33.47837153,-155.49694756,94.71466021,33.47837153,404.41465278,664.02920693,39.24443385,-173474.27254700,9.14383720,1.73338703,0.68128137,1.28924862,0.35081073,20.09997427
32143,128.40588894,53.04001557,7.06395891,-24.51814097,24.21226566,8.05015178,16.40916849,165.38806238,36.52111922,17.83450000,0.01679112,16.86358000,0.02315981,16.47943000,0.01486018,16.31655000,0.01288397,16.21242000,0.02629097,3.56787200,-275.41310000,4.01928100,0.08252664,5997.39400000,24.63261000,-1.40945400,0.02111965,1771.80064583,-1.37783228,0.35920499,1.05443231,9.71118000,0.03699725,1.08472771,9.77157363,9.70453444,0.35920499,1.08472771,201.80839077,-262.77222097,-109.56596962,-211.06542680,-10.57222097,-100.89532699,-211.31204434,-2.75792717,-100.89532699,1043.10866543,-26.78272716,200.23165653,-145630.37816400,16.11201914,0.89794266,0.89442156,13.18873445,1.63376679,93.60794185
32432,112.67705198,35.73796646,6.76383618,-19.21892461,20.36653220,0.56648844,17.28717344,183.20435253,22.92391114,18.65074000,0.01952753,17.74366000,0.01474316,17.34831000,0.01616951,17.19908000,0.01312469,17.14542000,0.02357117,4.58440700,212.57530000,3.94389200,0.17880690,5970.14300000,34.26357000,-2.21667200,0.05694494,2347.12551281,-2.15837656,-0.12083646,0.91422499,10.48620878,6.27166168,0.94695734,10.52887947,10.48551254,-0.12083646,0.94695734,-180.36260228,-237.06020473,88.60508199,170.48516659,15.13979527,98.46760415,170.29938556,17.10335365,98.46760415,840.91430429,179.34933725,276.41825797,-149751.76504000,14.82678941,0.99679235,0.87401179,10.37071462,1.19337861,68.37555756
32445,332.55689936,7.48522087,8.35276410,-20.01169704,-8.87128632,-19.78729303,18.02010329,68.62586753,-37.84697596,19.76804000,0.03301122,18.67350000,0.02468557,18.09006000,0.01327380,17.87080000,0.02115762,17.69709000,0.02390803,4.63225100,123.44790000,4.52558800,0.19832810,5560.66000000,47.50900000,-2.31915800,0.04527071,1946.32217959,0.56013948,1.43120916,-1.19417509,7.90424378,0.18207275,-1.16991760,7.99035524,7.77359055,1.43120916,-1.16991760,70.92409866,-43.36538310,-219.90655638,-79.83737352,208.83461690,-210.82685586,-40.70434131,219.83871366,-210.82685586,199.36474502,1737.65878472,649.81484406,-136180.99382300,15.61061058,8.00511455,0.32205219,10.38176891,0.75019371,42.98293312
32591,101.02497516,29.23899497,14.10911303,-45.30282201,47.03848096,-6.22848787,17.85407615,185.77169231,11.41219966,20.75747000,0.06600545,18.79526000,0.01079782,17.96846000,0.01325849,17.57994000,0.01019153,17.37339000,0.01752439,2.71051300,164.17000000,4.44051900,0.17756690,4916.86200000,70.83242000,-1.91207500,0.09764619,1218.16747823,-1.18802978,-0.12008268,0.24103400,9.51802921,6.27056863,0.27074094,9.52187905,9.51727167,-0.12008268,0.27074094,-139.87243247,-287.15443700,-2.77278084,130.28040564,-34.95443699,6.96380716,130.71103373,-33.30799331,6.96380716,819.59163248,-317.02645313,1.94741730,-165897.04962200,11.14699384,0.69589006,0.88247963,1.02606990,2.74504723,157.27962058
32683,81.10191500,84.07893001,11.97217296,-10.15689470,14.19697818,6.70382324,17.22123317,128.99056707,24.80422863,18.74162000,0.02749883,17.72658000,0.01681111,17.27378000,0.01549559,17.12824000,0.01790279,17.01221000,0.01825668,3.90019300,-3.02086400,3.77697100,0.12481140,5914.72000000,48.93771000,-1.80919100,0.06241915,2190.79973741,-1.25126923,1.54570908,0.91908229,9.70231195,0.15999521,0.94898331,9.74861151,9.57839447,1.54570908,0.94898331,-94.49624456,-117.60221269,61.93183882,84.70248055,134.59778731,71.52648197,105.06390622,119.38446369,71.52648197,351.62101039,1158.30530831,88.10483360,-158073.78675500,11.49692491,3.42224578,0.54122842,2.91277159,0.37950151,21.74383477
32858,54.62611192,-6.54715459,35.37487682,-50.06332910,61.22866702,2.96127765,16.47047517,193.27303367,-45.35486220,19.04318000,0.02162304,17.31522000,0.01880150,16.54615000,0.01766414,16.25393000,0.01675716,16.12463000,0.01857962,2.11173500,-73.50378000,4.56362100,0.07496610,4887.41600000,52.81764000,-0.98557030,0.03860104,916.50528966,-0.62683665,-0.14786643,-0.65206846,8.96008904,6.26668177,-0.62410878,8.98179867,8.95886885,-0.14786643,-0.62410878,102.43876324,-249.15466847,61.33687837,-112.22971096,3.04533153,70.31684431,-112.26468395,1.19281391,70.31684431,612.25529733,10.68771888,82.07203115,-169099.37458600,10.27955964,0.65344425,0.88046391,4.34564831,1.52799777,87.54782314
