group_id,ra,dec,pmra_new,pmdec_new,phot_g_mean_mag,objid,l,b,psfmag_u,psfmagerr_u,psfmag_g,psfmagerr_g,psfmag_r,psfmagerr_r,psfmag_i,psfmagerr_i,psfmag_z,psfmagerr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,hrv,hrv_e,logg,logg_e,teff,teff_e,feh,feh_e,helio_dist,X,Y,Z,GalR,Galphi,Galz,Galdist,GalRecX,GalRecY,GalRecZ,pml,pmb,U,V,W,GalU,GalV,GalW,GalRVel,GalTVel,GalzVel
Cand13,224.688963546,4.4511723456,-48.9498938195,-4.5967878306,15.9471588902,1.23765182325005E+018,1.8327715077,52.1164977943,17.29716,0.02639996,16.35701,0.01619667,16.01549,0.015343,15.90841,0.01153311,15.88982,0.01746756,0.1995886,0.1468554,0.1065118,0.08076464,0.05726314,257.3876,2.333512,3.823822,0.0744654,6189.568,18.57531,-1.242773,0.02708834,1960.94561167,1.203518274,0.038511155,1.547697757,7.1217609885,0.005407559,1.5699337567,7.2927478757,7.1216568626,0.038511155,1.5699337567,-35.0749279302,34.4524599121,-84.2440912125,-328.912243027,399.806212518,73.3957923921,-76.7122430267,409.3672105,72.9798953282,-77.1080115743,409.3672105
Cand13,264.299636317,32.443247961,-18.3105500167,-11.0242952392,18.6841126303,1.23766835457779E+018,56.8580278603,28.9263132809,20.10955,0.03804664,19.15873,0.01435882,18.79878,0.0133812,18.6396,0.01723577,18.55347,0.02762765,0.2299334,0.1691828,0.1227055,0.09304386,0.06596926,-85.74746,7.829072,3.721392,0.07725132,6034.241,76.26135,-1.493425,0.0308,5468.90596145,2.6169186541,4.0079242442,2.6452244567,6.9719889757,0.612434209,2.663043558,7.4632721557,5.7048377305,4.0079242442,2.663043558,-15.498287187,14.7178266637,194.500771624,-437.040616657,292.484892378,-205.012737783,-184.840616657,301.176385382,-274.009554115,-33.3922217468,301.176385382
Cand13,215.609756028,16.5641033883,1.5243594703,-10.442163545,18.8990687045,1.23766829714316E+018,10.9886513662,66.4457119131,20.31404,0.05201041,19.21056,0.0297833,18.95794,0.01645784,18.86541,0.02231305,18.88407,0.04104679,0.1110081,0.08167868,0.05924019,0.04492004,0.03184887,-50.19878,8.453621,4.011571,0.4616673,6454.387,171.4359,-1.39942,0.0371,9547.10139416,3.7452400459,0.7272310952,8.7516545272,4.6151194082,0.1582352923,8.7659221294,9.9065997159,4.5574622419,0.7272310952,8.7659221294,-8.2187030431,-6.6193180604,320.788741269,-316.618192317,-165.731986261,-329.869890494,-64.4181923171,-157.432435471,-335.899539338,-11.6338999479,-157.432435471
Cand13,217.663277239,7.6483402234,-0.0115184046,-17.3881543898,18.4878748623,1.23766226270736E+018,357.871530189,59.4726965028,19.90594,0.03928364,18.98429,0.0208258,18.52926,0.01981081,18.35053,0.01702557,18.31494,0.02811042,0.1258106,0.09257027,0.06713968,0.05090998,0.03609581,359.9821,3.667029,3.980903,0.09287363,5627.185,17.95405,-1.482704,0.03446886,3495.39067212,1.7742548857,-0.0659417877,3.0108847922,6.546688192,6.2731125955,3.0313322626,7.2144370238,6.5463560829,-0.0659417877,3.0313322626,-12.7887349929,-11.78118428,342.893019515,-224.796944845,210.926352462,-353.149699617,27.4030551548,219.155075918,-353.407802976,23.8445500532,219.155075918
Cand13,260.775578955,35.1955832536,9.1934870744,5.0835504108,17.9455550368,1.23766835242867E+018,59.1478818413,32.4286833212,19.25314,0.0252326,18.39178,0.01479468,18.04579,0.01671422,17.937,0.01486408,17.89305,0.02149441,0.1895232,0.1394494,0.1011403,0.07669163,0.05437532,-409.938,4.332321,4.001791,0.1328,6194.194,23.34404,-1.346125,0.03964983,4716.67573098,2.0416319586,3.4177970346,2.5293145963,7.1502313511,0.4983741691,2.5489298662,7.5909717321,6.2804834054,3.4177970346,2.5489298662,6.9249655396,-7.8998444062,-261.795180449,-136.328309585,-368.919199657,253.345388118,115.871690415,-358.800278796,277.915123052,-19.3214569773,-358.800278796
Cand13,9.7537042708,24.2403434519,20.3871549708,10.5340902544,18.8239007474,1.23767857929572E+018,119.31046786,-38.5440347093,20.48531,0.06506342,19.36446,0.02169453,18.86366,0.01469052,18.68159,0.01486808,18.57872,0.03744071,0.1762687,0.1296968,0.09406696,0.07132813,0.05057253,-138.4909,4.284979,4.117446,0.1480331,5488.467,36.79905,-1.626453,0.03919654,3645.35858208,-1.3957533223,2.4861387656,-2.2714809912,10.0453466487,0.2500904384,-2.2411134549,10.2923067779,9.7328363456,2.4861387656,-2.2411134549,20.9978112934,9.2571629661,-312.175594514,-185.165656183,211.413434676,301.914203236,67.0343438172,221.686777728,309.112101344,-9.7723164842,221.686777728
Cand13,162.189440997,23.8454255098,4.2223755356,-6.787044073,19.0379740576,1.23766753854934E+018,212.800017256,62.189248302,20.3231,0.04033353,19.38413,0.01733709,19.13685,0.0165948,18.99005,0.01930935,19.01488,0.03592401,0.1524172,0.1121471,0.08133846,0.06167649,0.0437294,-76.91733,8.605702,3.920302,0.1771164,6353.739,64.46466,-1.212625,0.06456325,9573.06793288,-3.7542555008,-2.4194541693,8.467315797,12.298150683,6.0851604531,8.5049924594,14.9525719178,12.0578087456,-2.4194541693,8.5049924594,7.5778390357,2.5433792406,302.264433055,-214.319179044,-14.1830479691,-311.818692105,37.8808209559,-5.8264166951,-313.17725422,-24.2045611676,-5.8264166951
Cand13,182.299040862,40.7701394671,5.4988029021,-13.2552187327,18.1549953339,1.23766466951846E+018,152.798799639,73.8161672798,19.44133,0.02880714,18.5113,0.01897312,18.21257,0.01453529,18.13183,0.01794864,18.109,0.02357176,0.09482811,0.06977362,0.05060565,0.03837273,0.02720675,-110.4155,3.719952,4.047365,0.1006454,6306.165,17.50021,-1.312266,0.02517937,6072.73370856,-1.505403815,0.7737123401,5.8320856701,9.8476348815,0.0786494004,5.8627559782,11.4607076753,9.8171931821,0.7737123401,5.8627559782,3.2982470545,13.9663604198,327.391601486,-275.020137067,6.0217069636,-337.008801894,-22.8201370668,14.2998120642,-337.759956978,3.7286287673,14.2998120642
Cand13,191.87606489,30.7914077305,-2.0461116597,-11.1916253485,17.6247726897,1.2376654431252E+018,135.914928921,86.2372083858,18.87561,0.02887731,18.0019,0.0261479,17.72443,0.01888026,17.62671,0.01840251,17.57022,0.02212064,0.07547884,0.05553662,0.04027979,0.03054294,0.02165533,-382.7742,3.774305,4.30026,0.1414176,6258.991,55.70383,-1.386205,0.0906106,4739.18278542,-0.2234031171,0.2163798364,4.7289665137,8.5413830487,0.0253358251,4.7556407718,9.7760597142,8.5386418212,0.2163798364,4.7556407718,4.5948381697,10.4080023568,113.822559487,-253.953455895,-366.604029129,-122.277748348,-1.7534558946,-357.657510141,-122.282925657,1.3447830732,-357.657510141
Cand13,194.322737855,49.4137540751,-6.2535127175,-5.2443366302,18.7927249598,1.23766115084121E+018,120.424076703,67.6859868895,20.10903,0.04037889,19.16495,0.02562874,18.81637,0.02359692,18.77859,0.02531693,18.79675,0.04023419,0.06397939,0.04707542,0.03414302,0.02588962,0.01835606,231.6904,5.116846,4.227553,0.1931176,6289.359,53.40256,-1.192499,0.05050243,7925.74744544,-1.5238812924,2.5948938405,7.3322427901,10.1676842794,0.2580648012,7.3629634633,12.5536860948,9.8309882292,2.5948938405,7.3629634633,5.928389874,5.6092496379,-137.885067349,-205.060132998,294.358555647,127.365633978,47.1398670015,304.087493272,135.178567822,13.0738892821,304.087493272
Cand13,179.0649419,12.737294847,7.4927319444,-10.4334069194,18.6884742422,1.23766195025202E+018,258.315557763,70.6624587561,20.15487,0.0651386,19.12112,0.01989278,18.72079,0.02188518,18.62826,0.02447687,18.58264,0.03810492,0.1537915,0.1131583,0.08207187,0.06223261,0.0441237,44.18337,4.287551,4.264817,0.1714748,5918.717,70.73818,-0.9211578,0.06368177,6447.83509499,-0.4324012353,-2.0908454933,6.0840752549,8.9899299915,6.048459425,6.1113952441,10.8705102494,8.7434093108,-2.0908454933,6.1113952441,12.4382051576,-3.2075012694,350.607081005,-181.914405246,9.2265630993,-360.234171432,70.2855947538,17.4321916613,-366.702647373,-15.4237319346,17.4321916613
Cand13,162.34094516,44.636974752,5.1254776008,-7.5936618345,19.0726717326,1.23766063492347E+018,169.191464473,59.9899967668,20.18331,0.04124153,19.3732,0.01781931,19.12999,0.02243488,18.98667,0.02121097,19.01454,0.04779808,0.08520486,0.06269293,0.04547014,0.03447863,0.02444578,-179.9936,7.332995,3.90347,0.2498338,6439.266,97.75864,-1.346767,0.0455,8889.25423459,-4.3670965663,0.8337424972,7.6975438859,12.7004452386,0.0656939564,7.737137118,14.8716038154,12.6730494636,0.8337424972,7.737137118,4.6665295176,7.8840169301,334.134551615,-263.986791456,10.3001671653,-343.76507325,-11.7867914558,18.5572051048,-343.797311359,10.8056809756,18.5572051048
Cand13,18.707896563,0.1493675016,17.3969846353,-14.7917846635,18.9441439259,1.23766378420555E+018,135.530050404,-62.1488077967,21.02113,0.07184552,19.55508,0.02766209,18.95705,0.02173326,18.68129,0.02173052,18.57896,0.03250907,0.1652996,0.1216259,0.08821324,0.06688942,0.04742543,298.7863,6.82943,4.367187,0.4423795,5065.239,120.2538,-1.392882,0.0718,2989.11784339,-0.996529319,0.9782597775,-2.6428701454,9.3858930369,0.1044162402,-2.6137468714,9.7430313972,9.3347734792,0.9782597775,-2.6137468714,19.9374058259,-11.1333650288,-197.980804406,-201.532232962,-337.876858394,189.43443253,50.6677670378,-327.957268296,193.6836216,30.6477008673,-327.957268296
Cand13,12.0230940657,0.6072746375,-6.3306702172,-22.1230903166,15.9165376551,1.2376637160196E+018,121.135313705,-62.252803073,17.25308,0.01645497,16.336,0.01867126,15.99318,0.01470457,15.85656,0.0187455,15.80539,0.01704979,0.1436359,0.1056859,0.07665224,0.05812307,0.04120998,-438.4007,2.285826,4.102476,0.1024381,6066.421,21.38847,-1.525109,0.05050609,1571.5261705,-0.3783114747,0.6262610668,-1.3908170293,8.7351293683,0.0717561004,-1.3636294562,8.8409258777,8.7126506964,0.6262610668,-1.3636294562,-6.9455282127,-21.937824605,224.611752538,-271.754212694,311.900039763,-235.184171229,-19.5542126938,320.497454798,-235.98088688,-2.6424720128,320.497454798
Cand13,173.07880474,48.5012259723,3.4946550881,-9.1127139394,18.9586418838,1.23765820343432E+018,153.328037286,63.6929586456,20.20373,0.03853678,19.30133,0.03014952,19.02158,0.01706079,18.9396,0.02151836,19.02529,0.04642851,0.07817905,0.0575234,0.04172077,0.0316356,0.02243003,-192.3016,9.509647,4.8,0.4921885,6329.193,61.50494,-1.537842,0.001944065,8674.73008185,-3.4353921379,1.7257164343,7.7763053978,11.8672496501,0.1459358528,7.8129901793,14.2082521726,11.7411037406,1.7257164343,7.8129901793,3.6294985555,9.0598515309,307.597114284,-321.543089911,-7.2728074294,-317.172915831,-69.3430899113,1.0671456422,-323.885207748,-22.4832127786,1.0671456422
Cand13,124.581962207,38.6231365874,-4.7103574663,-12.9399899362,19.0494340599,1.23765760857217E+018,182.65787535,32.8177447234,20.61209,0.05534976,19.59428,0.01890213,19.12458,0.0244669,18.92911,0.01758135,18.85683,0.0357909,0.2074078,0.1526087,0.1106846,0.08392876,0.05950654,-324.6972,8.214881,3.825971,0.02124298,5774.502,94.63245,-1.389558,0.0687,4582.82635011,-3.8472585476,-0.178597357,2.4837475732,12.1707979136,6.2685105284,2.5217436662,12.4293005826,12.1694874517,-0.178597357,2.5217436662,11.8860956553,-6.9535269528,202.77222755,-249.087463253,-302.929359254,-211.425726632,3.1125367467,-294.260783095,-211.448636016,0.0096871967,-294.260783095
Cand13,140.982389609,6.8506269418,5.0500826082,-3.3846981995,18.6632343423,1.23765849226242E+018,225.444059635,36.8628942264,20.0931,0.03751631,19.15788,0.01478545,18.74636,0.01232592,18.55536,0.02033169,18.50859,0.03337619,0.2843245,0.2092033,0.1517317,0.1150535,0.08157438,470.5104,5.125866,4.181159,0.1000814,5974.551,45.39069,-1.350083,0.02481765,4632.1894497,-2.6002132951,-2.64083381,2.7788606849,11.2362697835,6.0459383173,2.8129630213,11.5830272212,10.9215271568,-2.64083381,2.8129630213,5.4059043482,2.7813152338,-153.821979485,-325.418303246,331.124083377,143.187714695,-73.2183032458,340.902584735,156.385163327,-37.5142940899,340.902584735
Cand13,154.209530037,42.0782907605,-12.1574305871,-25.614651327,17.3261760475,1.23766063438378E+018,177.313754575,55.2321571957,18.81299,0.02293149,17.82557,0.01338516,17.39272,0.01431294,17.20584,0.01335324,17.09942,0.01738393,0.0693775,0.0510473,0.03702376,0.02807399,0.01990481,355.3086,3.840056,4.286107,0.06872944,5694.452,65.89162,-1.774447,0.035128,1938.81214223,-1.1043977846,0.0518163662,1.592674832,9.4295636643,0.0054951246,1.6221141571,9.5680679992,9.4294212953,0.0518163662,1.6221141571,27.6827273278,-6.1302600907,-260.550004195,-242.483992681,259.74568792,250.13800815,9.7160073194,269.857660032,250.187621929,8.3413280296,269.857660032
Cand13,190.760353465,-7.4917376095,0.6296014201,-1.1652405483,16.6118186559,1.2376717642464E+018,299.272509148,55.3203404238,17.98533,0.02356575,16.97898,0.01728214,16.667,0.01321236,16.58048,0.01809781,16.55352,0.01675902,0.1341735,0.09872358,0.07160258,0.05429406,0.03849517,495.4245,2.349041,3.84323,0.09805709,6302.672,33.77754,-1.207778,0.02336481,2983.25951919,0.8299858961,-1.4806816929,2.453271794,7.6372698217,6.0880739439,2.4766692644,8.0288094369,7.4923609132,-1.4806816929,2.4766692644,0.6953271673,-1.1272549019,152.822044705,-252.521518956,398.339770644,-163.664611655,-0.3215189564,407.160837053,-160.496918483,-32.0460237794,407.160837053
Cand13,328.445044162,1.1450908743,-4.6218779457,2.8635487218,19.1814462059,1.23767859592921E+018,59.0746313991,-38.790588161,20.41574,0.05583015,19.63464,0.02033245,19.26475,0.02195518,19.10487,0.02057713,19.02332,0.04867657,0.3519367,0.2589517,0.1878133,0.1424132,0.1009727,-387.7162,8.771528,4.081672,0.2478243,6258.111,28.98152,-1.245528,0.01214087,7662.87177024,3.0695252443,5.1236533543,-4.8006035919,7.3540767241,0.7707998828,-4.7841609123,8.7732912922,5.2754735113,5.1236533543,-4.7841609123,-0.4903906857,5.4149038775,-76.6973549204,-162.685676226,396.210603445,65.8603155954,89.5143237736,405.748063817,109.610593671,18.3279318521,405.748063817
Cand13,191.929791157,13.9775452114,-9.364064249,-4.3558931643,19.015780387,1.23766428939452E+018,298.972074745,76.8206934599,20.69898,0.05424891,19.5396,0.0367296,19.08123,0.01721825,18.86972,0.01844111,18.77785,0.03364829,0.1068776,0.07863948,0.05703591,0.0432486,0.0306638,431.9049,6.046634,4.484472,0.3930674,5600.3,47.61514,-1.169527,0.0355,4569.3126125,0.5046303846,-0.9114246523,4.4489629161,7.8644774555,6.1670329905,4.4733661758,9.0477074771,7.8114858223,-0.9114246523,4.4733661758,-9.0693815704,-4.9402249392,-73.697467503,-272.458603567,396.131195869,62.8606906402,-20.2586035668,405.659293279,64.7849252932,-12.8370908308,405.659293279
Cand13,12.7179618945,1.0592473153,15.9078707272,4.0583437109,18.6465815599,1.23766634079787E+018,122.632370399,-61.8121722624,20.03825,0.04351914,19.047,0.01740237,18.69268,0.01919557,18.58931,0.02173785,18.54001,0.03149698,0.1209207,0.08897231,0.06453014,0.04893125,0.03469286,-88.92062,6.147764,3.553238,0.1323991,5975.22,57.54778,-1.773786,0.1383901,5380.18373003,-1.3704428355,2.140236753,-4.742114512,9.948188338,0.2168334876,-4.711813941,11.0076174453,9.7152374057,2.140236753,-4.711813941,15.9265847145,3.9842695793,-367.729599536,-178.987600134,126.375233332,357.733361717,73.2123998662,136.822387621,365.107322318,-5.4641348683,136.822387621
Cand13,164.051497248,3.8523490347,-5.2177370327,0.4079275684,17.9020201868,1.23765460049579E+018,248.107722675,53.9706898223,19.37281,0.03008007,18.38151,0.01708618,18.01745,0.01909536,17.81372,0.02091659,17.84439,0.0184447,0.2086579,0.1535285,0.1113517,0.08443459,0.05986518,483.3381,3.533918,4.045738,0.1830423,6134.134,83.95693,-1.149367,0.05968506,3672.30958321,-0.8054017279,-2.0042803053,2.9698562574,9.343626453,6.0669974848,2.9983556377,9.8129247334,9.1261281905,-2.0042803053,2.9983556377,-3.8684085036,-3.5251383367,-186.995938322,-284.737298984,354.787179201,176.287653897,-32.5372989837,364.66910896,179.163583203,6.0351632804,364.66910896
Cand13,171.108856437,39.9031544317,-2.8302767766,-5.7609275214,19.186855373,1.23766466951466E+018,172.057294475,67.9168501362,20.42415,0.04342039,19.51763,0.02530753,19.25185,0.01759398,19.10966,0.02244654,19.0565,0.0437779,0.1167237,0.08588415,0.06229035,0.04723289,0.03348871,-358.5738,8.797548,3.728668,0.378658,6291.632,70.02449,-1.786513,0.25,8054.25803562,-2.9989640135,0.4184192053,7.4633915025,11.3133945604,0.0369928451,7.4987156142,13.5729006606,11.3056544193,0.4184192053,7.4987156142,6.4123974788,0.2826855363,109.587177963,-262.492768739,-328.2108262,-118.162221598,-10.2927687391,-319.251274614,-118.462052018,-5.9155670004,-319.251274614
Cand14,36.1589956724,24.3021457237,-0.4481751074,-3.7006500965,19.3279008303,1.23767096215988E+018,148.664192013,-33.8704862838,20.8659,0.0848313,19.83395,0.02065331,19.41118,0.01669109,19.28554,0.01992833,19.17706,0.04581493,0.4991628,0.3672793,0.2663815,0.2019891,0.1432128,-174.751,7.816318,4.12027,0.7585995,6183.116,125.8495,-1.415835,0.039,8211.28267486,-5.8233348987,3.5456298003,-4.5762914181,14.6045233721,0.2452265872,-4.5320931399,15.2915653599,14.167590206,3.5456298003,-4.5320931399,1.1630716,-3.541600841,166.010495213,-154.082636597,-17.0716487421,-175.556401967,98.117363403,-8.2897230702,-146.483610523,137.80282697,-8.2897230702
Cand14,356.901742849,15.6807683477,5.3762538665,0.6788315343,18.5795387035,1.23765294424778E+018,101.157319473,-44.4754339922,19.90491,0.03506016,18.93297,0.01750762,18.59794,0.0135743,18.45306,0.01906613,18.50642,0.03385289,0.1298609,0.09555043,0.06930114,0.05254896,0.03725787,62.51183,4.696315,4.254211,0.1549137,6094.653,46.47072,-1.389932,0.02507263,5352.09977189,-0.7389892824,3.7468149754,-3.7496992344,9.823316236,0.3913325664,-3.7213744115,10.5045784962,9.0806893688,3.7468149754,-3.7213744115,5.2830619651,-1.2058914387,-135.989169796,-3.2047136768,-65.6272585873,126.593345369,248.995286323,-55.9024849884,211.995019098,181.886336981,-55.9024849884
Cand14,127.04041027,36.5017029914,2.1445676644,-2.4454582386,19.2604508633,1.23767436806999E+018,185.583982977,34.3526661158,20.67064,0.05884043,19.64548,0.01939073,19.31471,0.01610823,19.15675,0.01856346,19.19895,0.0403469,0.2339017,0.1721027,0.1248232,0.09464966,0.06710778,-112.2667,8.196037,4.040978,0.417534,6198.963,80.1505,-1.112181,0.03465682,8483.32140381,-6.9704252089,-0.6814889067,4.7870123582,15.3006341357,6.238630655,4.8347453636,16.0463132116,15.2854498732,-0.6814889067,4.8347453636,2.7937516866,1.6656494161,140.796243053,-99.1207604657,-8.0498049618,-150.370431906,153.079239534,0.8107763275,-157.039341088,146.229838675,0.8107763275
Cand14,149.755387879,3.0381193863,-5.6404601282,-0.3632664274,19.1190274288,1.23765460424747E+018,235.620671965,42.3026162023,20.36156,0.04646905,19.48775,0.02271392,19.13957,0.01833676,19.04434,0.02001921,19.00576,0.04129721,0.1106105,0.08138613,0.059028,0.04475915,0.03173479,199.945,7.877071,4.139272,0.7396183,6150.226,111.8867,-1.644808,0.0446,7046.48767274,-2.9428218138,-4.3012110346,4.742612353,12.0516839375,5.9182411831,4.7777744848,12.9641897069,11.2580046795,-4.3012110346,4.7777744848,-2.9112604209,-4.8447203961,-225.266177538,-157.028743294,14.8816702501,215.618631088,95.1712567063,24.8847060543,167.452441396,165.857294219,24.8847060543
Cand14,136.884079534,41.0131173005,7.3393528321,-5.46562299,18.1992356115,1.23765777500681E+018,180.883352524,42.4537924788,19.51019,0.02957749,18.51213,0.03011907,18.10055,0.0188655,17.99788,0.01946007,17.91121,0.03471881,0.08873697,0.06529182,0.04735507,0.03590792,0.02545916,-155.1732,6.357174,4.091405,0.1508358,5939.533,92.33439,-1.151293,0.06804158,4068.41655349,-3.0014102567,-0.0462776393,2.7461624322,11.3229187936,6.279098219,2.7815171571,11.6595594986,11.322824223,-0.0462776393,2.7815171571,5.6359040826,7.2094188278,209.994103107,-105.47030841,-2.1527049686,-219.586361119,146.72969159,6.4918649309,-220.184222629,145.830999752,6.4918649309
Cand14,213.762226242,57.2367717492,-9.5881468132,2.8827105677,17.3285740253,1.23765914616929E+018,102.485091091,56.4474509375,18.62584,0.0390937,17.69925,0.01685042,17.38488,0.01315494,17.2904,0.01287754,17.26771,0.02187738,0.06852672,0.0504213,0.03656973,0.02772972,0.01966072,81.20412,3.517654,3.665588,0.07719125,6306.723,30.33386,-1.35436,0.03890464,3649.19747396,-0.4360283669,1.9692216545,3.0411654909,8.9752282755,0.2212059042,3.0685116234,9.4852773381,8.756534056,1.9692216545,3.0685116234,9.5040219721,3.1489912484,-160.409787705,-36.046659698,97.7817601693,150.503806654,216.153340302,107.581960239,194.261972331,177.864972513,107.581960239
Cand14,162.979709632,23.991003687,3.7830668213,-4.0058106752,18.8853233004,1.2376675385496E+018,212.850296498,62.925809563,20.35547,0.0468885,19.43935,0.01910975,19.02207,0.02446644,18.87284,0.02236037,18.86886,0.03561316,0.2130074,0.1567288,0.1136728,0.08619463,0.06111307,-103.1008,5.649627,4.215034,0.1499701,5943.684,44.99937,-1.250862,0.01135522,5682.26343708,-2.1726824097,-1.4028991926,5.0595891899,10.5803010977,6.1501982681,5.092345993,11.7420083049,10.4868796681,-1.4028991926,5.092345993,4.7569350988,2.7802306029,164.948575291,-46.0188132301,-57.7170958165,-174.367623296,206.18118677,-48.9316576582,-200.166676204,181.240314415,-48.9316576582
Cand14,55.9855277041,-7.2247945472,0.5009613987,-3.9349887557,18.5953921564,1.23764996138395E+018,195.094255502,-44.5673860612,19.96995,0.03882758,19.02346,0.02695924,18.65829,0.01708202,18.54224,0.0169592,18.50846,0.0432587,0.3137807,0.2308768,0.1674511,0.1269731,0.09002553,-131.0478,8.637043,4.254998,0.1549981,6360.24,106.2271,-1.47429,0.25,6111.22688439,-4.2035831659,-1.1337616613,-4.2885390397,12.5980683107,6.1930685018,-4.2493977863,13.2954393198,12.5469482208,-1.1337616613,-4.2493977863,3.6210707983,-1.6195508958,149.247207047,-68.3974120171,58.5365208418,-159.029186193,183.802587983,67.3704003549,-174.925174076,168.74494625,67.3704003549
Cand14,147.196840121,50.4877526734,2.0629493367,-3.3876349694,18.4390959212,1.23765777017196E+018,166.175394409,48.3766354135,19.72552,0.06151506,18.72641,0.03080311,18.49728,0.02310968,18.38477,0.02586148,18.33466,0.03325762,0.07583844,0.0558012,0.04047168,0.03068845,0.02175849,-163.6012,7.604008,3.818745,0.1434612,6498.372,78.59871,-1.620511,0.07099729,7147.60300624,-4.61012882,1.1344557246,5.3430282806,12.9731268592,0.0875584261,5.3833915419,14.0457440172,12.923429526,1.1344557246,5.3833915419,2.6571625542,2.9447101406,156.432105275,-131.213176133,-56.0223,-165.856484617,120.986823867,-47.2102882075,-154.641237785,135.026932926,-47.2102882075
Cand14,146.561479343,43.8838959627,-3.170339225,-3.1679129402,18.8269692941,1.23765820557361E+018,176.126846845,49.4002381027,20.04154,0.03619242,19.21742,0.02603824,18.86691,0.0183662,18.74879,0.0165364,18.7774,0.03386482,0.06164023,0.04535429,0.03289471,0.02494306,0.01768494,139.1725,7.246913,3.712946,0.07409418,6189.454,118.8606,-1.463091,0.0317,5857.26378792,-3.8030319149,0.2574745103,4.447268174,12.1218671807,0.0212420967,4.485116661,12.9250120081,12.1191324286,0.2574745103,4.485116661,3.6075551082,-2.6593738623,-153.065954032,-90.0344025295,57.6166963448,143.285373288,162.16559747,67.3941702425,146.697525657,159.085559267,67.3941702425
Cand14,159.917503427,23.3536621125,2.0004972629,-5.4564999443,18.0068732907,1.23766753854836E+018,212.762654039,60.0501387596,19.33106,0.0320382,18.42603,0.01834057,18.09864,0.01678165,17.99504,0.01537394,17.94046,0.02164933,0.1004648,0.07392107,0.05361372,0.04065366,0.02882395,-137.0041,4.049957,4.258831,0.0901586,6018.551,63.38163,-1.587761,0.04038029,4558.04160056,-1.9135675472,-1.2314455638,3.9493726461,10.305074107,6.1634001036,3.9813260992,11.0474209596,10.2312313127,-1.2314455638,3.9813260992,5.7806214113,0.5998308426,134.553614667,-61.9421050003,-112.238405184,-143.802637001,190.257895,-103.357831686,-165.507813491,171.710304558,-103.357831686
Cand14,153.678066812,26.797681362,8.5947387091,-7.6247264243,16.9836569979,1.23766721212796E+018,204.286076635,55.2212201756,18.2882,0.02268932,17.36177,0.02471957,17.08873,0.03075885,16.97188,0.01087171,16.93809,0.01973294,0.1197619,0.08811964,0.06391171,0.04846232,0.03436039,-104.3085,2.697494,3.771718,0.1054556,6298.395,21.02404,-1.360384,0.03709872,3519.60129487,-1.8299464006,-0.8257171894,2.8908615617,10.1844426805,6.2020198938,2.9225591698,10.5954813394,10.1509144335,-0.8257171894,2.9225591698,8.9623247927,7.1890695388,205.535441322,-71.3077255381,-17.25627612,-215.080579283,180.892274462,-8.5977161265,-229.038592512,162.85881519,-8.5977161265
Cand14,147.228376204,51.5287204137,-2.5984946153,-3.214002757,18.6378985472,1.23765777124596E+018,164.673476039,48.0882555881,19.95872,0.05028487,19.0019,0.02588696,18.71774,0.0308674,18.61429,0.0260317,18.58663,0.05421854,0.05662153,0.04166158,0.03021646,0.02291222,0.01624505,175.4739,6.27801,3.601037,0.2407413,6367.167,64.14658,-1.368916,0.1243251,7113.7823257,-4.5829000795,1.2560202201,5.2938963954,12.9573739722,0.097087233,5.3341749088,14.0123860286,12.8963542702,1.2560202201,5.3341749088,3.8530154387,-1.4954129921,-183.582882737,-84.4115126466,96.8971904496,173.679549757,167.788487353,106.769723464,189.126187238,150.162737698,106.769723464
Cand14,34.4053680851,6.7838908539,-1.7434485952,-1.1976148815,19.2523784676,1.23767001619405E+018,157.65107636,-50.1871942609,21.27618,0.102823,19.85274,0.01873401,19.28519,0.01618135,19.03534,0.01500097,18.90369,0.04137538,0.3443382,0.2533607,0.1837583,0.1393384,0.09879266,-204.7313,7.362236,3.507379,0.6926186,5540,99.5349,-1.489727,0.05734152,3837.68226765,-2.2726251556,0.9343392571,-2.9478789396,10.6528686107,0.0878206032,-2.9147711869,11.0444330189,10.6118151034,0.9343392571,-2.9147711869,-0.8878359481,-1.9198025257,152.193667854,-45.1073809697,134.900018924,-162.21398094,207.09261903,143.724329874,-143.425218592,220.521960678,143.724329874
Cand14,175.126167957,58.1719334537,-6.8075736957,-3.0486632042,17.2984467257,1.23766141874012E+018,139.879676406,56.5609802081,18.65691,0.03657228,17.70476,0.02199672,17.41495,0.02051303,17.29809,0.01513202,17.23662,0.02024557,0.0560192,0.0412184,0.02989502,0.02266849,0.01607224,172.9317,4.034012,3.760694,0.1647586,6335.764,64.88522,-1.383256,0.05342909,3659.69614292,-1.5421350878,1.2995335081,3.0539168114,9.9478429367,0.1310091419,3.0847152989,10.4151355041,9.8625955892,1.2995335081,3.0847152989,7.4266375713,-0.6945943705,-163.585381095,-30.6381420871,137.666491157,153.554895025,221.561857913,147.476408714,181.182684558,199.60360088,147.476408714
