,group_id,ra,dec,pmra_new,pmdec_new,phot_g_mean_mag,l,b,objid,psfmag_u,psfmagerr_u,psfmag_g,psfmagerr_g,psfmag_r,psfmagerr_r,psfmag_i,psfmagerr_i,psfmag_z,psfmagerr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,hrv,hrv_e,logg,logg_e,teff,teff_e,feh,feh_e,helio_dist,X,Y,Z,GalR,Galphi,Galz,Galdist,GalRecX,GalRecY,GalRecZ,pml,pmb,U,V,W,GalU,GalV,GalW,GalRVel,GalTVel,GalzVel
320,Cand9,28.99557521,13.67499781,1.47310802,-11.84601716,18.10017246,145.93739163,-46.29361795,1237653651847249664.00000000,19.49828000,0.02931734,18.52697000,0.01326882,18.15216000,0.01273470,18.01397000,0.01196847,17.90198000,0.02580798,0.31831330,0.23421190,0.16987000,0.12880730,0.09132597,185.39780000,2.92896800,3.61062800,0.06040323,6217.94200000,62.68884000,-1.83878500,0.06161067,4045.95715561,-2.31595316,1.56581491,-2.92478272,10.76950835,0.14591054,-2.89153984,11.15093327,10.65507080,1.56581491,-2.89153984,5.61603090,-10.53367774,-45.46451171,-99.28393948,-273.61969265,36.71832114,152.91606052,-264.17645449,58.56112816,145.95256402,-264.17645449
321,Cand9,190.14676822,18.81357726,-12.05200405,1.81307941,17.68875555,285.66481101,81.31928669,1237668296595599872.00000000,18.90874000,0.02873072,18.05801000,0.03341919,17.74057000,0.01557297,17.62547000,0.02055711,17.56870000,0.01690476,0.10038940,0.07386557,0.05357347,0.04062314,0.02880231,-215.91260000,4.78873000,3.50512600,0.16506510,6189.67000000,26.50161000,-1.80298200,0.03482723,3660.97575245,0.14919193,-0.53202128,3.61903835,8.18681795,6.21815437,3.64455506,8.96140445,8.16951293,-0.53202128,3.64455506,-12.07914162,-1.62246611,-203.12746131,-52.02630983,-217.68902178,194.20593009,200.17369017,-207.75395321,180.78711458,212.37106375,-207.75395321
322,Cand9,187.53482833,34.96652637,-1.09354039,-2.68853278,18.93310461,151.79151883,80.93483488,1237665024905969664.00000000,20.17636000,0.04033732,19.26968000,0.02087984,18.98637000,0.01973674,18.91943000,0.01962166,18.87629000,0.04246553,0.06443720,0.04741228,0.03438734,0.02607488,0.01848741,203.71590000,11.43511000,4.16182400,0.37437660,6388.86500000,87.47391000,-1.44327800,0.04060000,8997.41944877,-1.24924786,0.67007893,8.88503972,9.57498508,0.07003949,8.91489563,13.08264895,9.55150949,0.67007893,8.91489563,2.34056014,1.71633835,-11.76735004,-106.97205613,212.70549654,1.50338925,145.22794387,222.04118908,11.66308048,144.76666887,222.04118908
323,Cand9,15.76214111,-10.84254637,-5.67542757,-9.97574258,19.13497834,133.00928180,-73.48670874,1237652946384979712.00000000,20.38687000,0.06035931,19.55824000,0.02941669,19.18255000,0.02220423,19.06718000,0.02016832,18.99679000,0.06277725,0.13705260,0.10084200,0.07313904,0.05545912,0.03932121,40.42693000,12.70424000,3.89042800,0.97806530,6015.55100000,112.54370000,-2.31463600,0.16500000,5651.31904921,-1.09569672,1.17460933,-5.41822375,9.51538003,0.12375892,-5.38877743,10.93532713,9.44260293,1.17460933,-5.38877743,-4.02188896,-10.74943381,259.28183054,-119.99709944,-120.61322575,-268.50410555,132.20290056,-112.12191732,-250.13093386,164.33678085,-112.12191732
324,Cand9,32.18854879,6.89173293,8.67233909,6.19141841,17.26494302,154.54000885,-51.17268251,1237670016193070080.00000000,18.70846000,0.02732420,17.74395000,0.01564692,17.32151000,0.01401035,17.15327000,0.01284101,17.10056000,0.02007378,0.24245560,0.17839650,0.12938800,0.09811104,0.06956195,-278.42260000,2.70216200,3.55957700,0.13480000,5931.83100000,55.00815000,-2.15354500,0.03949655,2024.23634329,-1.14589395,0.54558150,-1.57695931,9.49649543,0.05748248,-1.54737502,9.62173555,9.48081042,0.54558150,-1.54737502,4.74651216,9.54011266,73.64031844,-85.50726494,274.29875103,-84.09611012,166.69273506,283.36756629,-74.38057652,171.24880583,283.36756629
325,Cand9,116.17314553,18.02985489,-33.45767625,-22.39865886,15.41207348,202.18593621,19.63438499,1237661086415190016.00000000,16.65323000,0.01035657,15.74940000,0.01008573,15.49011000,0.00785245,15.39605000,0.01575248,15.37515000,0.01306773,0.16605370,0.12218070,0.08861565,0.06719457,0.04764178,50.83618000,2.48082400,3.50329300,0.16995500,6392.19700000,26.42289000,-1.90680800,0.03956018,1751.49147657,-1.52751786,-0.62293115,0.58853068,9.87534014,6.22006394,0.61929555,9.89473951,9.85567348,-0.62293115,0.61929555,7.44712925,-39.56837481,-123.20579138,-117.02071478,-292.34798677,114.51767751,135.17928522,-282.66200871,105.76257976,142.13379027,-282.66200871
326,Cand9,166.75325009,66.33396690,0.64673758,-9.61555571,19.05949511,138.11715691,47.59828407,1237651538709120000.00000000,20.43894000,0.05029942,19.51938000,0.03435366,19.14839000,0.01928161,18.99714000,0.02372170,18.90687000,0.04759784,0.08299017,0.06106338,0.04428825,0.03358244,0.02381037,148.90920000,8.14025500,4.20093500,0.67783640,5914.86000000,86.93791000,-2.26223300,0.05300791,4997.57965134,-2.50899659,2.24983811,3.69038846,11.05874257,0.20487451,3.72420165,11.66899589,10.82746581,2.24983811,3.72420165,5.05793921,8.20331836,-47.91133044,-117.98467502,241.01057405,37.55884683,134.21532498,250.45894252,64.07870313,123.76728259,250.45894252
327,Cand9,149.44854589,14.33118264,-29.29893834,-12.42805382,17.87341994,221.52721236,47.66968808,1237671261205690112.00000000,19.50422000,0.03191621,18.46125000,0.03081085,17.94798000,0.02076917,17.76007000,0.02996165,17.64291000,0.02699953,0.13929890,0.10249480,0.07433779,0.05636809,0.03996568,-91.53370000,2.39421700,4.50537000,0.13752890,5512.91700000,37.76594000,-1.82985500,0.00945606,2179.29299841,-1.09866350,-0.97294599,1.61109670,9.47372248,6.18030447,1.64051804,9.61471357,9.42362954,-0.97294599,1.64051804,-0.97124238,-31.81102007,-142.39043912,-112.69436955,-288.97301200,133.69169771,139.50563045,-279.22717061,118.65764384,152.49804760,-279.22717061
328,Cand9,153.67432530,25.34347051,1.95709530,-2.57892906,18.26722059,206.78152830,54.94756432,1237667252929819904.00000000,19.52601000,0.03137383,18.59795000,0.01704439,18.32424000,0.01972568,18.19817000,0.02128320,18.14838000,0.02681653,0.23967640,0.17635160,0.12790490,0.09698641,0.06876457,256.50640000,5.00572500,3.72173500,0.10852990,6356.28700000,54.68433000,-1.80836100,0.00637759,5963.64651326,-3.05767236,-1.54330435,4.88200073,11.47665962,6.14830339,4.91752066,12.48582097,11.37241960,-1.54330435,4.91752066,2.92309342,1.39162566,-65.52846491,-125.64111027,232.57809905,55.20221521,126.55888973,242.08149577,37.68203325,132.83260708,242.08149577
329,Cand9,123.04578987,20.75901833,-25.60637894,-14.89474619,18.36191092,202.07564539,26.66620011,1237664092358840320.00000000,20.47248000,0.05892281,19.05671000,0.01492789,18.43976000,0.01378966,18.17163000,0.01574836,18.02569000,0.02466487,0.25969420,0.19108050,0.13858750,0.10508670,0.07450779,54.90835000,6.03701200,4.15312500,0.22879770,5171.29900000,56.74969000,-1.59801700,0.07900000,2242.03048066,-1.85667577,-0.75299867,1.00620513,10.21132760,6.20937681,1.03799534,10.26394884,10.18352613,-0.75299867,1.03799534,4.82425411,-29.22784082,-155.39352465,-118.35166611,-252.95820732,146.58230930,133.84833389,-243.17195570,136.31304506,144.29311706,-243.17195570
330,Cand9,215.24737732,60.09260159,-1.71120737,21.06746732,17.17184428,104.23829888,53.66461071,1237655465922590208.00000000,18.43156000,0.02226281,17.61822000,0.01971341,17.23497000,0.00921704,17.10793000,0.00847239,17.05663000,0.02078233,0.06021778,0.04430766,0.03213561,0.02436746,0.01727683,-252.03820000,4.11497500,4.00287300,0.25331950,5907.74900000,37.04507000,-2.47580500,0.08348551,2052.90195421,-0.29917189,1.17900132,1.65374076,8.70422717,0.13586923,1.68066649,8.86499918,8.62400873,1.17900132,1.68066649,13.45616273,-16.30024830,-121.62872933,-53.09571012,-297.02218759,112.95521241,199.10428988,-287.34110914,138.88320402,181.96937627,-287.34110914
331,Cand9,162.92643558,11.25695041,-22.54775053,-5.04431210,18.07705068,236.53341230,57.71975410,1237660669821320192.00000000,19.60043000,0.03194942,18.56777000,0.02501801,18.13587000,0.01734959,17.93727000,0.02249564,17.92811000,0.02986539,0.13136530,0.09665731,0.07010394,0.05315770,0.03768947,-97.75694000,6.88459600,4.08950700,0.72675420,5744.07500000,113.60340000,-1.55935500,0.04942958,2884.73726571,-0.84957879,-1.28520130,2.43888962,9.26156763,6.14396890,2.46752948,9.58464067,9.17196231,-1.28520130,2.46752948,-8.32993142,-21.55129650,-203.63810806,-101.48605520,-240.04354694,194.78634804,150.71394480,-230.10677563,171.98765352,176.28573843,-230.10677563
332,Cand9,35.57082703,-0.10338121,-12.93817925,-29.55827033,15.50362121,165.58954340,-55.26551824,1237666407921090304.00000000,16.77728000,0.01519182,15.86367000,0.01398942,15.58337000,0.02117281,15.48002000,0.01750566,15.43724000,0.01760907,0.19157890,0.14096200,0.10223740,0.07752350,0.05496513,127.32430000,1.86813300,4.34721700,0.00507392,6357.52900000,45.43739000,-1.56845700,0.01560317,1809.12249877,-0.99836032,0.25652959,-1.48673920,9.33652078,0.02747939,-1.45761584,9.44961715,9.33299592,0.25652959,-1.45761584,7.50511708,-31.38090255,127.92739791,-99.32646285,-257.97602614,-136.72157141,152.87353715,-249.07406078,-132.46961175,156.57237436,-249.07406078
333,Cand9,177.94835097,58.65272732,-35.70047022,17.84088529,15.44638526,137.08508742,56.80646607,1237655106765779968.00000000,16.74388000,0.01018592,15.86162000,0.02355571,15.49996000,0.01683138,15.38343000,0.01481300,15.36307000,0.02693928,0.16562490,0.12186520,0.08838683,0.06702106,0.04751876,-206.50000000,11.40000000,4.05000000,0.20000000,5913.00000000,140.00000000,-1.70000000,0.13000000,1222.35668666,-0.49010069,0.45566743,1.02289998,8.82867244,0.05163517,1.05042472,8.89094197,8.81690559,0.45566743,1.05042472,24.96383931,-31.13884213,-126.28315789,-80.10538979,-271.58735542,117.53023025,172.09461021,-261.89187331,126.25577191,165.79924591,-261.89187331
334,Cand9,149.71418220,14.14132118,-25.16633528,-6.89226256,16.30047770,221.94437260,47.82350937,1237671123767000064.00000000,17.51481000,0.01404404,16.62798000,0.01986382,16.39395000,0.01325019,16.28066000,0.01240227,16.26199000,0.01255807,0.13280890,0.09771952,0.07087435,0.05374187,0.03810366,-40.23939000,2.85783700,3.53115700,0.06865685,6354.66000000,9.88081800,-2.01499400,0.06446281,2579.10490027,-1.28799389,-1.15745259,1.91132345,9.68145971,6.16334514,1.94133427,9.87418051,9.61202193,-1.15745259,1.94133427,-4.37935348,-25.72292708,-189.04498968,-97.89888401,-240.97633298,180.19621219,154.30111600,-231.08510565,160.45655964,174.73752245,-231.08510565
335,Cand9,4.83778937,2.24575360,12.19768195,-47.74144310,14.96027917,106.92449366,-59.62505535,1237678618493710336.00000000,16.20975000,0.02086949,15.34757000,0.01547126,15.03698000,0.01532404,14.89380000,0.01941342,14.87178000,0.01348937,0.12305040,0.09053934,0.06566668,0.04979306,0.03530390,220.00000000,3.90000000,4.07000000,0.06000000,6064.00000000,44.00000000,-1.77000000,0.04000000,1013.05732093,-0.14912435,0.49007272,-0.87399988,8.49599773,0.05771481,-0.84753017,8.53816637,8.48185158,0.49007272,-0.84753017,0.09810047,-49.27493492,26.59643252,-89.02314609,-309.45839675,-35.23041112,163.17685391,-300.23990303,-25.75925749,164.93734620,-300.23990303
336,Cand9,42.05570398,3.46166152,-22.94724138,-53.62120083,15.05456262,170.12056648,-48.41472746,1237678622245720064.00000000,16.45945000,0.01374555,15.51699000,0.01984016,15.15326000,0.01427574,14.99788000,0.01753756,14.98099000,0.02094856,0.24369810,0.17931080,0.13005110,0.09861382,0.06991843,186.10000000,7.70000000,4.12000000,0.13000000,6005.00000000,94.00000000,-1.86000000,0.09000000,945.37444635,-0.61817227,0.10765969,-0.70711052,8.95102378,0.01202793,-0.67917761,8.97675381,8.95037631,0.10765969,-0.67917761,17.71500755,-55.56966414,48.19869966,-88.97933822,-304.49097657,-56.84807751,163.22066178,-295.33993276,-54.88080605,163.89260348,-295.33993276
337,Cand9,198.41762489,-0.15863049,-7.19371522,-1.91512579,18.46814240,314.91574960,62.19470721,1237651203694530304.00000000,19.67411000,0.04001353,18.79929000,0.01856184,18.49305000,0.01064348,18.40639000,0.01997491,18.40241000,0.03528726,0.13812870,0.10163370,0.07371327,0.05589454,0.03962993,-231.71530000,5.86502000,3.52283100,0.14414100,6385.30700000,46.32305000,-1.67479200,0.00220753,6226.15213801,2.05063029,-2.05666986,5.50726746,6.59127586,5.96585729,5.52684014,8.60179512,6.26219023,-2.05666986,5.52684014,-7.42372362,-0.55278665,-221.28958737,-88.38416966,-212.57159653,212.35199500,163.81583034,-202.57986466,150.63449454,221.89692450,-202.57986466
338,Cand9,18.21702509,6.80217371,-3.65849740,-10.88329222,18.48201894,132.39544778,-55.67531034,1237669701588679936.00000000,19.79284000,0.04137265,18.82632000,0.02496589,18.55979000,0.01462518,18.40696000,0.01779481,18.32829000,0.03249748,0.18761000,0.13804160,0.10011930,0.07591743,0.05382641,-45.26191000,4.57923900,3.71577900,0.16791970,6264.05900000,37.76566000,-1.96050000,0.06164986,5770.60026274,-2.19394689,2.40306183,-4.76568130,10.80931282,0.22418725,-4.73281027,11.80003121,10.53881101,2.40306183,-4.73281027,-2.01469253,-11.30361300,230.08863295,-170.27948419,-136.98061989,-239.25996370,81.92051581,-128.39811295,-215.06043112,133.06130958,-128.39811295
339,Cand10,169.60943955,18.15606389,3.68745468,-6.98970660,19.11178386,230.77901680,66.79304840,1237668292299389952.00000000,20.21980000,0.04400611,19.42217000,0.03081728,19.11284000,0.01774137,19.02096000,0.02146236,19.02091000,0.04561050,0.10196510,0.07502495,0.05441435,0.04126076,0.02925439,6.64785900,8.47760000,3.90324700,0.45923950,6241.00300000,74.89398000,-1.53760400,0.04810000,8091.45886516,-2.01610939,-2.47014680,7.43675899,10.61431278,6.04831332,7.46901552,12.97882231,10.32288771,-2.47014680,7.46901552,7.90180360,0.12173847,235.86660456,-190.35361116,7.95002097,-245.49026951,61.84638884,16.51378755,-253.14292127,3.01821933,16.51378755
340,Cand10,261.96503978,32.90803468,-32.21863799,-16.21277225,18.11648756,56.79669013,30.94490484,1237668352429790208.00000000,19.64702000,0.02945283,18.68318000,0.01574816,18.20976000,0.01370023,18.00555000,0.01369903,17.94224000,0.02326429,0.19250270,0.14164160,0.10273030,0.07789730,0.05523016,42.15765000,6.35388200,4.07425700,0.32608130,5460.43600000,71.83186000,-1.93016100,0.05559727,2567.51378289,1.20587320,1.84253508,1.32025048,7.35455672,0.25322739,1.34248024,7.47607903,7.12001187,1.84253508,1.34248024,-23.62021204,27.25766317,166.92983473,-269.91979056,306.21523865,-177.48479080,-17.71979056,314.99272010,-176.26394116,27.31052894,314.99272010
341,Cand10,136.12725976,61.90464310,51.01508176,-33.63319837,17.07602550,153.47521636,39.21029860,1237663531337779968.00000000,18.94967000,0.02525259,17.74862000,0.02143720,17.16280000,0.01901891,16.94299000,0.01827078,16.79026000,0.02075111,0.22694700,0.16698540,0.12111180,0.09183539,0.06511243,-77.49850000,1.96075300,4.40512600,0.13457470,5225.88000000,31.23228000,-1.90540600,0.06011701,1293.31702384,-0.89662198,0.44752358,0.81759439,9.23491557,0.04847894,0.84638898,9.27362065,9.22406571,0.44752358,0.84638898,18.08338007,58.36713085,206.62249204,-227.04041337,228.27710152,-216.93399166,25.15958663,236.93107257,-215.45988920,35.64263854,236.93107257
342,Cand10,245.73746965,30.63965235,-22.93507522,-0.11386388,17.22778374,50.46931285,43.98891043,1237665355081119744.00000000,18.40451000,0.02133091,17.55201000,0.02121519,17.29820000,0.01699235,17.19923000,0.01396499,17.21874000,0.02060111,0.11555250,0.08502240,0.06166534,0.04675896,0.03315268,55.66582000,4.23186900,4.29413800,0.20478090,6503.16000000,42.05496000,-2.02291800,0.05800000,3768.57015655,1.72577588,2.09125050,2.61734407,6.91963714,0.30702036,2.63794477,7.40541226,6.59606318,2.09125050,2.63794477,-3.89257447,22.60262162,-99.37142636,-229.67098980,329.17832386,88.74349997,22.52901020,338.78688182,91.40241371,-5.34451642,338.78688182
343,Cand10,190.43164001,-7.65014323,13.35241470,-15.46385312,16.80327571,298.71931612,55.14215290,1237671764783200000.00000000,18.62692000,0.02298132,17.44959000,0.01776651,16.86302000,0.01136639,16.61521000,0.01504733,16.48043000,0.02242132,0.13354120,0.09825837,0.07126517,0.05403822,0.03831377,377.72660000,3.03683700,4.40139100,0.01678682,5254.07400000,48.97913000,-2.55517200,0.00634849,963.43167432,0.26459403,-0.48290433,0.79056562,8.07738778,6.22336492,0.81573591,8.11847390,8.06293971,-0.48290433,0.81573591,14.34338256,-14.54940234,187.38798385,-205.66997844,271.97376177,-197.83596464,46.53002156,280.68755535,-200.26387837,34.61922628,280.68755535
344,Cand10,199.09026723,61.56853781,-27.24068844,-19.38525187,16.56103354,117.72309042,55.30693971,1237655369827880192.00000000,17.81267000,0.02806594,16.92896000,0.02198211,16.63702000,0.01223226,16.53648000,0.01541993,16.55132000,0.02168247,0.08927415,0.06568707,0.04764174,0.03612529,0.02561328,145.66890000,4.38450400,4.05886600,0.18990750,6254.58800000,44.24272000,-2.11242700,0.02553209,2336.85227342,-0.61875604,1.17740344,1.92139029,9.01993139,0.13090709,1.94931221,9.22816236,8.94275592,1.17740344,1.94931221,23.55574882,23.72698452,-169.02573297,-239.30139548,269.37540863,158.58412614,12.89860452,279.20166523,158.91096417,-7.91230236,279.20166523
345,Cand10,46.14969505,-0.40093225,36.43589994,-26.65966642,17.04307131,178.59568090,-48.34104830,1237663783680740096.00000000,19.10001000,0.02685247,17.76712000,0.02050748,17.13073000,0.01236247,16.83026000,0.01416508,16.67703000,0.01380704,0.43949870,0.32337900,0.23454140,0.17784560,0.12609480,-324.85960000,2.80326000,4.04337300,0.07344187,5121.23700000,91.58254000,-2.04157500,0.12326920,1083.92728846,-0.72026494,0.01765722,-0.80981788,9.05280629,0.00195047,-0.78156582,9.08648154,9.05278907,0.01765722,-0.78156582,44.30188824,8.69800646,176.90805015,-232.04276667,272.41469062,-187.35745822,20.15723333,281.16119237,-187.31778576,20.52263003,281.16119237
346,Cand10,121.73934018,18.52076417,18.43075234,-12.27140055,18.44669116,203.88869081,24.70295231,1237673807581349632.00000000,19.85777000,0.03534381,18.93573000,0.01940734,18.51983000,0.01933211,18.34257000,0.02145211,18.23500000,0.02406342,0.16888920,0.12426710,0.09012885,0.06834198,0.04845531,-34.27900000,8.62179200,3.66919000,0.10780140,5567.02100000,45.13253000,-2.27793000,0.03627383,3304.32041872,-2.74476727,-1.21566533,1.38092139,11.13699090,6.17381174,1.41548172,11.22658251,11.07044372,-1.21566533,1.41548172,18.29048957,12.47949897,219.19183613,-216.26523716,163.26463496,-229.30035544,35.93476284,171.87969084,-231.85269235,10.69061456,171.87969084
347,Cand10,156.22531445,8.27881251,12.95051693,-8.78811152,17.67494344,234.54510052,50.56956005,1237660583372260096.00000000,18.88732000,0.02600598,18.00670000,0.02770177,17.70021000,0.01936137,17.60452000,0.02432223,17.59618000,0.03158773,0.15901600,0.11700240,0.08485992,0.06434671,0.04562262,166.16400000,7.61144700,4.10984700,0.17346200,6209.90400000,30.87740000,-2.05760700,0.01421862,3946.55984331,-1.45399591,-2.04182486,3.04830801,9.98545931,6.07725304,3.07883142,10.44933493,9.77447435,-2.04182486,3.07883142,14.45179208,6.00770327,209.37665699,-172.08440512,199.73137733,-219.59904533,80.11559488,208.37689103,-231.34111091,33.51924304,208.37689103
348,Cand10,187.54745847,15.13615089,21.51110484,-46.96958634,16.33577060,279.46802036,77.02972057,1237662525766959872.00000000,17.88380000,0.01927579,16.94282000,0.02088054,16.42158000,0.01333544,16.24013000,0.02488777,16.13568000,0.02230057,0.16458720,0.12110170,0.08783305,0.06660114,0.04722104,310.74930000,2.53706800,3.77571500,0.17556880,5598.49400000,36.12603000,-2.10080300,0.01403528,1032.58383182,0.03812366,-0.22860178,1.00623913,8.29188761,6.25561248,1.03211523,8.35587590,8.28873582,-0.22860178,1.03211523,37.25188418,-35.79339042,219.42013791,-207.21119249,263.49676691,-229.84150398,44.98880751,272.11062196,-230.99445102,38.63513102,272.11062196
349,Cand10,229.24919541,3.86979556,-9.80214431,-12.00660715,16.11296715,5.58211329,48.20904726,1237654880743259904.00000000,17.36696000,0.01583985,16.44344000,0.01080774,16.17420000,0.01192306,16.07761000,0.01259956,16.03353000,0.01800826,0.22121610,0.16276870,0.11805350,0.08951636,0.06346822,-386.19020000,3.08122700,3.97459400,0.12867090,6455.43300000,25.29793000,-2.12002200,0.05713053,2325.35357362,1.54230119,0.15073786,1.73374000,6.78396980,0.02222154,1.75491767,7.00728066,6.78229492,0.15073786,1.75491767,-15.49342666,0.44088388,-243.13576514,-195.36501607,-284.69740436,234.42318783,56.83498393,-274.63713413,235.62816851,51.61213612,-274.63713413
350,Cand10,24.94323435,-8.78366598,30.70383009,2.66563122,17.64013469,157.10371558,-68.38690712,1237652901295749632.00000000,19.05803000,0.02426508,18.11781000,0.01324046,17.68998000,0.01583729,17.56319000,0.02275524,17.47795000,0.02241289,0.12787380,0.09408829,0.06824068,0.05174484,0.03668774,-103.85300000,3.59749900,4.19472900,0.22120310,5809.51900000,46.01797000,-2.05103100,0.03807053,2498.92411572,-0.84792486,0.35811269,-2.32323061,9.19215050,0.03896839,-2.29457272,9.47421209,9.18517208,0.35811269,-2.29457272,25.13804637,17.83001393,-261.51343013,-212.80872490,174.34989012,251.36796960,39.39127510,184.46528528,252.71176438,29.56844328,184.46528528
351,Cand10,155.60361554,55.00231911,-3.95327621,-5.69880885,18.34967483,156.61775715,51.24369417,1237657613407680256.00000000,19.46271000,0.03484388,18.72713000,0.01860686,18.43779000,0.01996725,18.31012000,0.01820296,18.29692000,0.03119969,0.04688186,0.03449523,0.02501881,0.01897101,0.01345068,-391.38110000,6.98169700,4.03523000,0.14014330,6287.09400000,57.53156000,-1.90538300,0.07143737,4980.15500252,-2.86159684,1.23727073,3.88360252,11.24771947,0.11022498,3.91851531,11.91074958,11.17946128,1.23727073,3.91851531,6.91767300,-0.50061507,151.61457219,-243.47973390,-312.60367384,-160.23812467,8.72026610,-303.77537558,-158.30645354,26.29384732,-303.77537558
352,Cand10,253.25640961,22.28428253,-34.82119531,-0.78059946,18.05334866,42.04531478,35.43075569,1237662336798689536.00000000,19.60000000,0.02932938,18.61430000,0.01440830,18.13373000,0.01133422,17.93654000,0.01401254,17.81172000,0.02496663,0.35211970,0.25908630,0.18791100,0.14248720,0.10102520,109.30870000,3.88424700,4.38502700,0.18512170,5752.30800000,39.83363000,-1.89769400,0.04574074,2670.41889602,1.61585829,1.45724104,1.54809161,6.86574792,0.21387477,1.56904060,7.04275393,6.70931763,1.45724104,1.56904060,-11.64789600,32.82455631,-13.99492629,-211.17774928,401.94696138,3.14028788,41.02225072,411.28868490,11.77562839,39.42107353,411.28868490
353,Cand10,17.43469148,-0.12193679,25.77449929,4.39814748,18.98973517,132.92646546,-62.63801562,1237666339189360128.00000000,20.82482000,0.06770271,19.62866000,0.02809034,19.00785000,0.01300484,18.76908000,0.02441972,18.65896000,0.03192090,0.17926760,0.13190340,0.09566732,0.07254164,0.05143292,-133.74980000,4.99813500,4.29615500,0.10695130,5249.12800000,31.71460000,-1.71806400,0.10166470,2879.63756617,-0.90138998,0.96911307,-2.55746525,9.29005392,0.10450740,-2.52863934,9.62803816,9.23936804,0.96911307,-2.52863934,24.78582770,8.32653949,-274.63207263,-201.53000426,171.02722640,264.49691901,50.66999574,181.18358408,268.33959796,22.80194722,181.18358408
354,Cand10,302.89604420,-12.47720690,55.05561247,-49.46915170,15.62370531,30.45098281,-23.34342964,1237668730920630016.00000000,17.05956000,0.01751053,16.10317000,0.00673357,15.68544000,0.00680877,15.52641000,0.00979571,15.45263000,0.01200935,0.58285430,0.42885860,0.31104400,0.23585530,0.16722430,-78.32758000,1.16450000,4.09472300,0.12564410,6070.07400000,8.01098300,-2.28162600,0.02725492,1207.34518151,0.95561371,0.56179884,-0.47840034,7.39724847,0.07602020,-0.45538070,7.41125202,7.37588415,0.56179884,-0.45538070,-22.30330756,-70.57534914,-135.27937536,-227.60529363,-339.83000483,126.73940513,24.59470637,-330.10611101,128.24125766,14.89819545,-330.10611101
355,Cand10,168.14712753,9.51628433,-28.34797545,-12.89428613,16.87645214,245.30456616,60.77889358,1237660613972920064.00000000,18.17161000,0.03697570,17.23734000,0.01377757,16.97357000,0.01660416,16.83914000,0.02900323,16.82094000,0.02260974,0.13278310,0.09770054,0.07086058,0.05373143,0.03809626,25.74576000,2.10036300,4.20659600,0.02413604,6300.61300000,25.30527000,-2.03060400,0.04101479,2813.17349148,-0.57377346,-1.24773488,2.45517551,8.98318266,6.14383803,2.48295443,9.32001252,8.89610749,-1.24773488,2.48295443,-8.52475706,-29.95327768,-254.18809650,-280.65526959,-172.53449335,245.12537874,-28.45526960,-162.44027258,246.70169055,5.86766969,-162.44027258
356,Cand10,213.30563052,35.46031155,-5.39177414,-37.95211659,16.78624938,63.53727218,70.69569942,1237662661595559936.00000000,18.05572000,0.02502139,17.20465000,0.01997471,16.85366000,0.01129252,16.73010000,0.01988831,16.63311000,0.01858325,0.09523125,0.07007024,0.05082079,0.03853586,0.02732241,216.78450000,2.17061300,4.32377300,0.15797700,5963.51300000,22.55282000,-2.11129600,0.02833614,2027.62126525,0.29869683,0.60007041,1.91362057,8.04773474,0.07463316,1.93867895,8.27795328,8.02533177,0.60007041,1.93867895,-33.85889043,17.97247675,250.63229060,-226.82190396,261.70438978,-261.04791021,25.37809604,270.22083315,-258.42892549,44.77219731,270.22083315
357,Cand10,191.57300440,37.36017404,5.23985272,-19.47327273,18.01477127,128.66572514,79.71072247,1237664673251390208.00000000,19.20881000,0.02649965,18.36771000,0.02143415,18.08062000,0.01649243,17.97295000,0.02268445,17.98661000,0.02197134,0.07936852,0.05839860,0.04235553,0.03211692,0.02277130,88.17766000,5.43551500,3.50090600,0.20058870,6205.28800000,28.49681000,-2.16760600,0.01405657,4435.48523460,-0.49498346,0.61859835,4.36415590,8.83304705,0.07008964,4.39167960,9.86456131,8.81135950,0.61859835,4.39167960,-3.02855090,19.93720860,297.57813254,-269.97067026,161.63729962,-307.68119074,-17.77067026,170.00770149,-308.17026960,3.82057448,170.00770149
358,Cand10,156.04090221,42.94687253,-52.51005575,-33.47469222,16.94355546,175.22143725,56.32411954,1237661356461590016.00000000,18.86283000,0.02272359,17.60181000,0.01697558,17.03758000,0.02089205,16.76274000,0.02053190,16.66917000,0.02053140,0.06236456,0.04588725,0.03328126,0.02523617,0.01789276,-320.44560000,2.21475600,4.51338500,0.02379240,5155.43900000,54.21814000,-2.11866500,0.08991402,1078.72772795,-0.59606911,0.04982874,0.89770386,8.92340339,0.00558408,0.92555996,8.97127579,8.92326427,0.04982874,0.92555996,46.55918588,-41.35339386,-18.13563123,-237.40301251,-383.92856166,9.73387350,14.79698749,-374.57008598,9.81634887,14.74240235,-374.57008598
